name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Supramarginal Gyrus, anterior division",33,36.7,10.92,35.86,17.49,36.6,91
"Supramarginal Gyrus, posterior division",19,45.18,11.13,45.35,18.22,45.85,89
Angular Gyrus,42,43.86,9.93,44.31,12.84,42.53,87
"Lateral Occipital Cortex, superior division",319,43.95,13.37,43.68,18.4,42.76,94
"Lateral Occipital Cortex, inferior division",124,32.36,15.3,33.93,21.79,29.68,96
Intracalcarine Cortex,18,43.77,4.674,43.51,7.891,43.38,29
Frontal Medial Cortex,37,30.91,9.899,31.22,13.03,31.13,82
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),38,47.03,14.4,48,17.97,46.26,90
Subcallosal Cortex,24,51.07,15.75,49.5,24.17,45.25,89
Paracingulate Gyrus,97,53.58,10.39,55.65,11.89,52.4,78
"Cingulate Gyrus, anterior division",94,55.53,9.603,56.53,13.67,55.21,70
"Cingulate Gyrus, posterior division",78,62.69,11.41,63.27,15.93,61.64,80
Precuneous Cortex,159,52.46,11.62,52.45,15.8,51.37,88
Cuneal Cortex,18,44.62,8.952,42.04,12.49,43.71,85
Frontal Orbital Cortex,54,39.25,16.5,44.68,18.52,40.7,88
"Parahippocampal Gyrus, anterior division",15,13.22,15.03,10.68,14.48,1.116e-06,91
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,54,43.62,5.64,43.69,6.802,43.5,40
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",32,23.34,13.22,25.08,20.53,22.44,88
Temporal Occipital Fusiform Cortex,18,38.25,7.315,38.35,8.346,37.13,55
Occipital Fusiform Gyrus,27,36.16,8.954,35.8,16.42,33.98,85
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,25,61.05,10.85,58.44,16.09,60.19,72
Parietal Operculum Cortex,10,60.41,7.813,60.42,10.5,60.64,80
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,139,39.96,12.48,40.24,15.32,39.89,95
Left Cerebral White Matter,2124,30.32,15.73,26.67,21.53,28.61,92
Left Cerebral Cortex,3829,41.82,18.17,43.59,23.74,0.0002289,99
Left Lateral Ventricle,55,24.79,15.84,23.11,22.41,21.02,88
Left Thalamus,80,55.26,16.13,55.84,20.78,55.32,86
Left Caudate,23,43.14,15.7,42.03,21.58,42.28,86
Left Putamen,44,47.15,9.882,47.69,15.51,46.88,63
Left Pallidum,16,28.84,7.125,29.11,7.203,28.75,23
Brain-Stem,237,27.95,13.61,28.34,17.94,28.53,81
Left Hippocampus,25,40.5,8.552,39.91,12.56,40.98,61
Left Amygdala,10,32.44,9.914,32.6,14.16,30.86,72
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2095,26.8,13.54,24.33,18.22,12.55,96
Right Cerebral Cortex,3926,39.84,15.93,41.54,19.84,9.437e-05,99
Right Lateral Ventricle,45,19.31,12.51,18.45,19.17,19.5,80
Right Thalamus,70,56.88,13.94,56.43,20.23,57.86,79
Right Caudate,25,38.62,15.96,47.15,21.62,36.67,89
Right Putamen,47,44.74,10.04,46.54,12.41,45.62,54
Right Pallidum,15,27.32,4.976,26.61,7.731,27.72,0
Right Hippocampus,23,41,9.631,40.34,15.31,40.46,62
Right Amygdala,17,42.69,8.127,39.06,12.03,42.4,31
Right Accumbens,0,,,,,,
