name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Central Opercular Cortex,17,19.41,2.51,18.82,2.22,19.65,0
Parietal Operculum Cortex,3,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,97,24.43,3.73,24.47,5.32,24.88,0
Left Cerebral White Matter,2086,20.14,9.11,19.40,11.46,19.11,58
Left Cerebral Cortex,1895,23.31,12.00,22.01,8.16,21.31,0
Left Lateral Ventricle,44,14.17,6.35,15.56,9.85,13.20,41
Left Thalamus,49,20.30,6.12,20.42,8.33,19.61,42
Left Caudate,26,16.99,3.18,16.75,4.67,17.13,0
Left Putamen,29,25.80,3.90,26.11,4.33,25.93,0
Left Pallidum,7,,,,,,
Brain-Stem,190,21.55,7.16,22.42,11.25,22.83,27
Left Hippocampus,13,25.08,4.29,25.25,7.77,24.50,0
Left Amygdala,4,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2067,16.98,7.39,16.33,9.16,16.21,39
Right Cerebral Cortex,2026,19.36,8.79,17.65,7.19,18.05,0
Right Lateral Ventricle,32,14.29,4.17,14.02,5.84,14.01,0
Right Thalamus,54,21.90,5.12,21.28,6.15,21.72,4
Right Caudate,26,16.63,2.08,16.32,3.14,16.64,0
Right Putamen,42,20.90,3.37,20.49,4.69,20.95,0
Right Pallidum,9,,,,,,
Right Hippocampus,19,20.44,2.34,20.19,1.96,20.28,0
Right Amygdala,5,,,,,,
Right Accumbens,2,,,,,,
