name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,139,35.28,11.02,35.53,13.53,35.22,95
Left Cerebral White Matter,2124,26.77,13.89,23.55,19.01,25.26,92
Left Cerebral Cortex,3829,36.92,16.05,38.49,20.96,0.0002592,99
Left Lateral Ventricle,55,21.89,13.98,20.4,19.79,18.56,88
Left Thalamus,80,48.79,14.24,49.31,18.35,48.85,86
Left Caudate,23,38.09,13.86,37.11,19.06,37.33,86
Left Putamen,44,41.63,8.726,42.11,13.69,41.39,63
Left Pallidum,16,25.46,6.291,25.7,6.36,25.38,23
Brain-Stem,237,24.68,12.02,25.02,15.84,25.19,81
Left Hippocampus,25,35.76,7.551,35.23,11.09,36.19,61
Left Amygdala,10,28.65,8.753,28.79,12.5,27.24,72
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2095,23.67,11.95,21.49,16.09,11.08,96
Right Cerebral Cortex,3926,35.18,14.07,36.68,17.52,0.0001069,99
Right Lateral Ventricle,45,17.05,11.05,16.29,16.93,17.21,80
Right Thalamus,70,50.22,12.31,49.82,17.87,51.09,79
Right Caudate,25,34.1,14.09,41.63,19.09,32.38,89
Right Putamen,47,39.5,8.869,41.1,10.96,40.28,54
Right Pallidum,15,24.12,4.394,23.49,6.826,24.48,0
Right Hippocampus,23,36.2,8.504,35.62,13.52,35.72,62
Right Amygdala,17,37.69,7.176,34.49,10.63,37.44,31
Right Accumbens,0,,,,,,
