name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Lateral Occipital Cortex, inferior division",121,23.7,10.65,22.3,14.68,22.45,81
Intracalcarine Cortex,17,59.27,5.67,60.29,6.262,59.51,0
Frontal Medial Cortex,40,2.191,1.983,2.191,3.051,2.46,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),50,30.99,6.808,30.61,10.59,28.53,30
Subcallosal Cortex,46,20.31,9.012,20.26,15.55,16.71,55
Paracingulate Gyrus,102,25.5,9.986,27.51,11.63,23.07,68
"Cingulate Gyrus, anterior division",113,27.41,6.527,27.63,7.043,27.9,0
"Cingulate Gyrus, posterior division",79,41.34,7.206,40.89,9.347,41.09,24
Precuneous Cortex,170,39.23,9.825,39.06,12.3,37.46,73
Cuneal Cortex,16,41.96,6.252,41.41,7.388,41.04,29
Frontal Orbital Cortex,91,18.98,4.397,19.21,5.846,18.91,0
"Parahippocampal Gyrus, anterior division",21,13.89,8.081,14.87,17.51,13.11,17
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,80,44.21,9.763,45.56,14.26,46.39,54
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",19,15.56,8.689,15.11,14.68,13.28,59
Temporal Occipital Fusiform Cortex,27,33.46,4.504,32.36,6.48,33.91,0
Occipital Fusiform Gyrus,18,41.73,7.893,40.58,12.45,43.09,35
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,34,32.7,7.907,33.22,10.8,31.89,24
Parietal Operculum Cortex,5,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,40.39,14.7,42.63,18.09,38.69,88
Left Cerebral White Matter,2248,33.11,10.13,34.67,10.92,33.63,43
Left Cerebral Cortex,4121,30.58,14.16,31.4,18.59,28.16,86
Left Lateral Ventricle,61,38.52,14.82,34.86,23.78,38,64
Left Thalamus,84,56.82,13.04,55.74,20.88,58.16,61
Left Caudate,25,25.45,13.42,26.89,22.27,25.49,69
Left Putamen,51,28.6,5.779,29.84,7.587,28.63,0
Left Pallidum,17,33.09,2.596,32.84,3.762,33.09,0
Brain-Stem,231,39.14,5.499,39.7,6.191,39.18,0
Left Hippocampus,23,24.04,8.178,24.29,6.621,22.89,49
Left Amygdala,13,21.78,3.581,21.8,5.757,21.88,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2191,28.41,9.766,28.65,10.73,28.73,43
Right Cerebral Cortex,4129,27.7,13.44,26.95,16.81,26.15,82
Right Lateral Ventricle,53,35.2,13.18,36.71,25.29,34.8,52
Right Thalamus,80,54.52,12.69,55.79,19.11,56.36,56
Right Caudate,28,21.71,9.738,20.44,18.63,19.8,50
Right Putamen,50,24.12,5.259,24.79,5.872,24.14,0
Right Pallidum,16,28.8,2.504,29.18,2.229,28.81,0
Right Hippocampus,30,27.64,6.877,27.23,8.406,27.36,0
Right Amygdala,16,16.32,7.963,14.78,10.96,16.92,9
Right Accumbens,3,,,,,,
