name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Cingulate Gyrus, anterior division",81,107.91,36.65,102.75,60.32,83.52,83
"Cingulate Gyrus, posterior division",88,131.52,32.51,123.57,49.09,120.72,84
Precuneous Cortex,183,132.69,42.67,127.80,50.65,117.98,91
Cuneal Cortex,18,85.27,24.16,90.30,37.36,80.84,85
Frontal Orbital Cortex,79,62.72,19.59,62.97,22.40,64.75,56
"Parahippocampal Gyrus, anterior division",28,42.29,18.63,47.28,36.99,44.22,70
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,97,100.62,27.86,97.34,32.92,94.70,77
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",37,50.94,20.83,56.99,31.76,44.61,78
Temporal Occipital Fusiform Cortex,17,78.90,22.08,75.20,37.06,74.82,83
Occipital Fusiform Gyrus,23,88.23,23.39,88.64,25.80,82.00,89
Frontal Operculum Cortex,6,,,,,,
Central Opercular Cortex,49,103.99,26.22,105.78,42.20,87.77,78
Parietal Operculum Cortex,3,,,,,,
Planum Polare,5,,,,,,
Heschl's Gyrus (includes H1 and H2),1,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,129,87.95,44.97,80.32,64.51,80.79,94
Left Cerebral White Matter,1578,89.95,40.22,88.45,52.21,86.98,88
Left Cerebral Cortex,4163,93.61,48.95,87.78,57.97,77.67,95
Left Lateral Ventricle,20,119.97,76.07,107.47,120.47,108.82,94
Left Thalamus,63,143.00,44.74,148.44,57.44,130.10,84
Left Caudate,20,91.71,27.06,100.10,20.98,77.68,90
Left Putamen,44,107.76,30.37,111.95,39.39,97.15,70
Left Pallidum,0,,,,,,
Brain-Stem,85,100.19,39.61,95.29,48.56,96.95,66
Left Hippocampus,29,54.41,14.70,49.64,15.46,51.94,69
Left Amygdala,10,54.98,13.24,48.85,9.43,51.82,29
Left Accumbens,5,,,,,,
Right Cerebral White Matter,1494,89.91,39.96,87.86,46.85,88.91,86
Right Cerebral Cortex,4103,97.64,48.99,91.17,57.06,81.73,94
Right Lateral Ventricle,24,171.00,106.07,179.85,202.16,154.04,96
Right Thalamus,68,152.73,50.14,149.74,57.41,140.14,88
Right Caudate,30,94.32,17.60,94.22,22.35,89.38,61
Right Putamen,40,111.33,22.62,113.75,32.99,107.61,37
Right Pallidum,0,,,,,,
Right Hippocampus,33,74.33,22.60,70.46,21.04,71.81,77
Right Amygdala,16,58.32,10.37,56.72,8.34,57.65,1
Right Accumbens,2,,,,,,
