name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Putamen,46,58.63,11.64,59.52,15.36,56.27,78
Left Pallidum,14,38.24,6.70,35.42,11.15,38.16,26
Brain-Stem,239,45.00,10.64,44.56,13.80,44.31,67
Left Hippocampus,29,45.46,10.34,43.54,14.21,43.47,72
Left Amygdala,10,47.04,7.17,45.46,7.48,46.25,26
Left Accumbens,5,,,,,,
Right Cerebral White Matter,2465,32.35,17.68,28.15,20.83,28.56,94
Right Cerebral Cortex,4213,49.50,19.45,49.56,24.95,44.38,95
Right Lateral Ventricle,75,21.24,23.05,13.24,19.93,18.44,94
Right Thalamus,81,65.52,17.19,63.79,20.97,63.41,86
Right Caudate,30,55.01,8.68,53.78,11.54,54.26,56
Right Putamen,40,58.37,10.06,58.01,14.71,57.80,70
Right Pallidum,14,37.03,6.78,35.91,6.76,36.59,40
Right Hippocampus,33,54.02,11.79,52.93,14.02,53.49,77
Right Amygdala,16,48.91,6.55,49.04,9.89,48.45,19
Right Accumbens,2,,,,,,
