name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Precuneous Cortex,71,25.07,3.78,25.07,4.24,25.10,0
Cuneal Cortex,4,,,,,,
Frontal Orbital Cortex,64,21.60,2.96,21.26,3.13,21.64,0
"Parahippocampal Gyrus, anterior division",8,,,,,,
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,68,27.95,5.19,26.67,7.52,28.10,0
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",11,14.26,7.35,16.01,10.33,13.38,8
Temporal Occipital Fusiform Cortex,13,22.48,3.18,22.76,6.89,22.43,0
Occipital Fusiform Gyrus,10,23.24,3.77,22.93,6.01,23.29,0
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,11,20.32,2.02,20.40,3.60,20.33,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,99,25.76,7.60,28.09,12.14,25.91,0
Left Cerebral White Matter,2209,17.80,8.13,17.13,9.80,17.16,58
Left Cerebral Cortex,2365,20.15,6.75,19.60,8.54,20.56,0
Left Lateral Ventricle,26,17.83,6.73,18.59,9.13,17.78,0
Left Thalamus,72,31.08,5.89,31.09,7.06,31.01,2
Left Caudate,31,20.12,2.01,20.04,1.99,20.13,0
Left Putamen,56,25.01,3.02,24.90,2.70,25.20,0
Left Pallidum,17,23.79,5.18,22.81,6.16,23.88,0
Brain-Stem,189,31.50,8.12,31.81,10.11,30.63,52
Left Hippocampus,16,21.24,1.56,21.25,2.18,21.24,0
Left Amygdala,10,21.43,1.56,21.35,1.79,21.46,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2208,17.60,8.68,16.61,10.76,16.35,66
Right Cerebral Cortex,2342,20.39,6.42,19.85,7.76,20.63,0
Right Lateral Ventricle,26,24.14,9.82,21.82,9.51,23.69,43
Right Thalamus,69,29.98,7.95,29.25,8.13,30.97,39
Right Caudate,34,16.93,3.53,15.95,4.68,16.95,0
Right Putamen,66,23.89,3.04,23.73,3.89,24.05,0
Right Pallidum,22,28.30,4.72,28.74,6.87,27.96,0
Right Hippocampus,24,22.99,1.97,22.37,3.22,22.98,0
Right Amygdala,5,,,,,,
Right Accumbens,0,,,,,,
