name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Parahippocampal Gyrus, posterior division",10,54.49,15.69,59.58,19.38,56.16,51
Lingual Gyrus,93,66.46,17.83,65.88,20.91,64.03,73
"Temporal Fusiform Cortex, anterior division",10,42.02,15.75,39.61,24.36,38.37,28
"Temporal Fusiform Cortex, posterior division",18,56.03,17.76,54.95,20.32,52.59,82
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,23,74.75,27.85,77.36,44.59,65.60,91
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,42,91.19,20.57,90.03,28.06,84.13,75
Parietal Operculum Cortex,1,,,,,,
Planum Polare,4,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,111,88.97,33.71,85.53,46.13,77.87,93
Left Cerebral White Matter,1385,75.59,29.23,74.21,36.98,76.21,79
Left Cerebral Cortex,3263,79.60,33.96,75.96,38.77,71.54,90
Left Lateral Ventricle,23,71.75,45.07,64.58,55.62,68.74,89
Left Thalamus,50,114.38,28.53,113.09,39.39,110.43,83
Left Caudate,27,50.94,17.45,52.06,26.27,47.84,69
Left Putamen,33,84.05,20.59,81.40,28.68,78.16,43
Left Pallidum,1,,,,,,
Brain-Stem,37,77.11,27.02,76.14,22.09,62.58,72
Left Hippocampus,22,34.94,9.26,32.98,15.64,34.67,27
Left Amygdala,13,31.27,9.61,33.84,14.10,34.50,0
Left Accumbens,0,,,,,,
Right Cerebral White Matter,1428,75.67,29.42,74.39,35.45,75.39,79
Right Cerebral Cortex,3258,80.90,34.96,77.12,40.14,72.28,90
Right Lateral Ventricle,15,118.58,33.04,118.24,47.64,109.19,83
Right Thalamus,40,91.27,22.30,86.82,23.17,85.23,71
Right Caudate,36,53.63,17.40,56.83,27.52,49.84,73
Right Putamen,40,78.15,19.65,82.17,23.02,69.37,56
Right Pallidum,1,,,,,,
Right Hippocampus,30,85.60,45.48,76.38,85.53,75.47,96
Right Amygdala,11,26.39,7.08,27.80,4.77,27.21,0
Right Accumbens,1,,,,,,
