name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Central Opercular Cortex,18,72.6,23.83,67.44,38.62,59.24,81
Parietal Operculum Cortex,6,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,151,82.69,40.3,83.12,52.17,76.41,95
Left Cerebral White Matter,1222,55.48,30.9,54.82,43.32,50.86,87
Left Cerebral Cortex,3842,74.49,39.82,70.08,43.52,63.3,94
Left Lateral Ventricle,1,,,,,,
Left Thalamus,49,103.6,28.49,96.4,26.83,109.1,71
Left Caudate,23,100.2,18.89,99.48,15.55,97.33,60
Left Putamen,50,73.11,15.5,74.89,24.32,66.22,61
Left Pallidum,0,,,,,,
Brain-Stem,60,59.09,35.1,48.16,21.18,55.58,66
Left Hippocampus,21,62.47,41.2,65.99,71.82,31.25,93
Left Amygdala,13,50.98,18.61,45.33,14.63,51.74,57
Left Accumbens,3,,,,,,
Right Cerebral White Matter,1198,46.75,27.76,46.12,37.45,39.79,79
Right Cerebral Cortex,3894,65.59,37.23,60.63,39.78,55.13,92
Right Lateral Ventricle,10,112.8,76.39,121.4,127.9,97.53,95
Right Thalamus,53,104.9,37.88,97.02,29.13,98.91,79
Right Caudate,19,86.63,19.18,85.66,16.25,85.86,37
Right Putamen,39,66.86,15.1,65.95,21.75,56.14,49
Right Pallidum,0,,,,,,
Right Hippocampus,31,73.73,41.34,75.37,64.84,52.19,94
Right Amygdala,11,43.3,13.92,39.36,14.62,42.48,28
Right Accumbens,3,,,,,,
