name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Pallidum,12,41.45,6.447,38.53,8.261,41.89,13
Brain-Stem,247,49.65,14.67,50.04,20.37,8.69e-05,98
Left Hippocampus,29,54.98,11.54,55.57,15.62,52.53,73
Left Amygdala,11,51.07,8.758,52.57,9.109,51.29,36
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2300,37.59,21.53,31.88,25.61,35.46,96
Right Cerebral Cortex,4439,55.64,24.44,55.69,31.28,0.0002138,99
Right Lateral Ventricle,46,21.73,21.62,14.12,21.01,22.13,93
Right Thalamus,86,73.51,27.32,73.8,29.72,73.12,94
Right Caudate,28,56.33,19.48,60.54,31.74,55.08,90
Right Putamen,53,63.83,14.01,64.7,21.57,64.02,83
Right Pallidum,14,38.22,5.351,39.87,5.401,37.71,4
Right Hippocampus,35,63.75,13.27,62.6,14.11,64.23,78
Right Amygdala,14,55.42,8.038,56.12,10.89,54.62,43
Right Accumbens,2,,,,,,
