name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Paracingulate Gyrus,85,95.15,34.14,86.58,27.55,86.93,86
"Cingulate Gyrus, anterior division",101,116.3,36.91,112,54.72,91.34,85
"Cingulate Gyrus, posterior division",90,136.5,30.65,131.1,43.83,129.7,85
Precuneous Cortex,181,134.2,44.63,129.7,52.01,121.8,95
Cuneal Cortex,16,99.7,28.32,105.7,34.03,86.81,92
Frontal Orbital Cortex,83,67.41,22.89,63.84,22.34,66.11,55
"Parahippocampal Gyrus, anterior division",23,43.47,17.85,48.78,31.17,44.42,69
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,93,102.4,29.61,97.43,34.78,95.92,83
"Temporal Fusiform Cortex, anterior division",11,52.19,21.21,51.71,31.11,51.1,35
"Temporal Fusiform Cortex, posterior division",43,51.19,21.99,53.85,28.82,44.12,77
Temporal Occipital Fusiform Cortex,29,84.04,19.86,80.27,32.09,80.69,82
Occipital Fusiform Gyrus,18,101,27.81,93.4,39.31,97.56,95
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,36,100.1,28.14,102.8,38.56,84.34,82
Parietal Operculum Cortex,14,89.83,20.03,85.1,28.59,89.72,74
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,155,85.94,43.85,78.13,63.19,83.89,95
Left Cerebral White Matter,1349,90.05,41.78,87.17,51.95,89.48,92
Left Cerebral Cortex,4218,92.89,50.76,86.96,58.8,82.1,96
Left Lateral Ventricle,25,103.6,69.91,94.73,127.5,74.83,95
Left Thalamus,61,151.3,50.21,145.9,81.93,139.9,87
Left Caudate,22,117.1,18.27,116.7,16.06,113.4,27
Left Putamen,47,107.4,32.4,113.7,52.4,95.37,64
Left Pallidum,0,,,,,,
Brain-Stem,78,101.5,37.8,94.52,46.35,96.15,66
Left Hippocampus,29,68.25,22.77,62.29,26.62,62.17,70
Left Amygdala,11,51.63,8.273,51.18,7.917,53.19,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1291,93.78,41.92,91.85,48.83,95.62,89
Right Cerebral Cortex,4307,96.93,50.76,90.22,57.15,87.23,96
Right Lateral Ventricle,13,134.8,102.4,106.1,152.9,121.7,96
Right Thalamus,69,158.7,61.57,141.8,67.87,145.3,92
Right Caudate,26,112.1,22.23,113.3,25.61,103.9,63
Right Putamen,36,111.7,22.07,115,20.8,109.5,23
Right Pallidum,0,,,,,,
Right Hippocampus,35,81.1,19.74,79.28,21.99,78.14,74
Right Amygdala,14,55.82,8.055,56.67,6.389,57.3,0
Right Accumbens,2,,,,,,
