name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Superior Temporal Gyrus, posterior division",15,39.60,8.76,37.76,10.56,38.39,87
"Middle Temporal Gyrus, anterior division",4,,,,,,
"Middle Temporal Gyrus, posterior division",37,25.00,14.66,28.52,27.62,26.44,91
"Middle Temporal Gyrus, temporooccipital part",24,36.70,9.05,39.12,11.90,35.40,84
"Inferior Temporal Gyrus, anterior division",3,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,23.15,8.29,22.29,9.65,22.07,82
Postcentral Gyrus,69,33.78,7.96,33.61,10.13,32.60,81
Superior Parietal Lobule,7,,,,,,
"Supramarginal Gyrus, anterior division",26,33.98,5.92,33.00,7.34,32.85,53
"Supramarginal Gyrus, posterior division",13,39.45,6.40,39.48,5.70,37.93,42
Angular Gyrus,27,43.18,7.02,42.05,10.93,39.91,67
"Lateral Occipital Cortex, superior division",184,40.78,10.67,39.89,16.22,39.18,89
"Lateral Occipital Cortex, inferior division",81,24.31,15.97,24.16,27.94,18.75,97
Intracalcarine Cortex,21,37.46,6.43,38.33,9.25,36.62,72
Frontal Medial Cortex,28,21.71,17.32,12.97,36.84,17.10,92
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),31,42.13,9.18,44.47,12.17,40.57,84
Subcallosal Cortex,55,23.17,10.28,20.98,12.55,21.20,70
Paracingulate Gyrus,117,47.02,7.40,46.73,9.64,45.97,62
"Cingulate Gyrus, anterior division",95,41.87,7.73,41.62,9.74,41.83,51
"Cingulate Gyrus, posterior division",70,59.21,11.27,60.41,12.69,58.23,81
Precuneous Cortex,190,45.41,11.53,45.07,16.28,44.06,87
Cuneal Cortex,15,35.47,4.59,34.98,4.77,35.08,48
Frontal Orbital Cortex,93,29.03,10.99,29.51,13.68,28.55,71
"Parahippocampal Gyrus, anterior division",21,21.11,9.95,24.75,14.34,20.49,79
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,74,34.40,5.66,34.02,6.97,34.81,49
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",8,,,,,,
Temporal Occipital Fusiform Cortex,17,27.16,4.28,27.56,6.33,26.69,20
Occipital Fusiform Gyrus,12,24.84,5.97,25.60,11.25,24.21,74
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,55,37.51,7.81,37.55,10.15,35.44,68
Parietal Operculum Cortex,7,,,,,,
Planum Polare,5,,,,,,
Heschl's Gyrus (includes H1 and H2),3,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,95,34.08,11.61,35.13,15.58,31.03,94
Left Cerebral White Matter,2550,22.15,12.19,19.75,15.14,20.97,91
Left Cerebral Cortex,3756,36.59,12.80,37.16,16.19,34.17,92
Left Lateral Ventricle,119,16.59,14.53,12.22,14.29,15.63,90
Left Thalamus,69,37.61,10.43,36.41,15.66,37.22,77
Left Caudate,39,39.30,8.53,40.74,11.63,38.90,68
Left Putamen,48,33.52,6.96,32.72,9.94,33.29,50
Left Pallidum,13,19.79,5.57,19.49,6.62,19.73,24
Brain-Stem,183,22.53,7.65,21.97,8.36,21.78,60
Left Hippocampus,27,39.16,9.75,36.58,12.43,38.88,79
Left Amygdala,8,,,,,,
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2894,23.36,13.69,20.46,18.32,21.89,93
Right Cerebral Cortex,3498,36.42,12.82,37.37,16.61,34.82,91
Right Lateral Ventricle,187,11.52,12.90,6.95,10.51,10.60,87
Right Thalamus,65,38.10,13.00,34.77,10.03,37.64,84
Right Caudate,43,33.98,10.12,32.91,11.47,33.09,82
Right Putamen,45,35.04,4.40,34.70,6.08,34.94,3
Right Pallidum,13,21.47,4.64,20.43,5.24,21.67,1
Right Hippocampus,23,40.43,11.92,39.30,19.21,36.30,87
Right Amygdala,16,32.78,4.73,34.19,5.42,32.11,29
Right Accumbens,1,,,,,,
