name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Frontal Gyrus, pars triangularis",4,,,,,,
"Inferior Frontal Gyrus, pars opercularis",8,,,,,,
Precentral Gyrus,63,12.30,3.53,11.51,5.17,12.33,0
Temporal Pole,80,16.38,5.03,14.06,10.30,16.32,0
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",6,,,,,,
"Middle Temporal Gyrus, anterior division",1,,,,,,
"Middle Temporal Gyrus, posterior division",17,10.73,1.76,9.90,1.26,10.72,0
"Middle Temporal Gyrus, temporooccipital part",8,,,,,,
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",14,16.78,1.93,17.38,1.32,16.77,0
Postcentral Gyrus,52,11.37,3.32,10.71,4.82,11.59,0
Superior Parietal Lobule,6,,,,,,
"Supramarginal Gyrus, anterior division",13,9.73,1.92,8.77,2.40,9.73,0
"Supramarginal Gyrus, posterior division",8,,,,,,
Angular Gyrus,17,16.41,2.13,17.31,0.68,16.42,0
"Lateral Occipital Cortex, superior division",80,10.62,2.16,10.57,2.92,10.61,0
"Lateral Occipital Cortex, inferior division",41,15.72,2.44,15.12,4.05,15.63,0
Intracalcarine Cortex,21,24.35,1.67,24.36,2.45,24.41,0
Frontal Medial Cortex,11,12.43,1.15,12.16,1.67,12.37,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),10,10.65,1.49,11.00,2.11,10.67,0
Subcallosal Cortex,29,16.05,1.43,16.44,1.80,16.07,0
Paracingulate Gyrus,29,13.97,1.34,13.98,1.59,13.97,0
"Cingulate Gyrus, anterior division",35,14.78,1.30,14.84,1.77,14.78,0
"Cingulate Gyrus, posterior division",23,16.59,1.47,16.93,1.98,16.58,0
Precuneous Cortex,115,16.33,2.40,16.47,3.02,16.36,0
Cuneal Cortex,13,23.86,1.88,23.27,2.86,23.93,0
Frontal Orbital Cortex,61,17.39,4.85,15.99,5.35,17.41,0
"Parahippocampal Gyrus, anterior division",13,19.55,2.75,19.12,2.80,19.53,0
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,70,22.19,4.06,23.03,6.80,22.23,0
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",7,,,,,,
Temporal Occipital Fusiform Cortex,12,13.91,1.26,13.47,1.29,13.95,0
Occipital Fusiform Gyrus,8,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,44,11.63,2.64,11.38,3.22,11.58,0
Parietal Operculum Cortex,5,,,,,,
Planum Polare,3,,,,,,
Heschl's Gyrus (includes H1 and H2),3,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,81,19.45,4.12,19.65,7.71,19.42,0
Left Cerebral White Matter,2521,14.19,5.05,13.91,6.36,14.02,35
Left Cerebral Cortex,2320,13.85,4.49,13.18,5.23,13.96,0
Left Lateral Ventricle,33,19.06,6.57,20.65,11.11,19.11,27
Left Thalamus,68,27.88,4.20,27.31,5.99,28.12,0
Left Caudate,33,18.64,1.74,18.64,2.38,18.66,0
Left Putamen,48,22.25,5.00,20.99,5.61,22.97,3
Left Pallidum,13,20.44,4.67,20.25,5.27,20.39,13
Brain-Stem,182,23.83,5.71,24.03,6.94,23.21,37
Left Hippocampus,13,19.94,3.08,19.10,3.91,19.91,0
Left Amygdala,1,,,,,,
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2784,14.97,5.90,14.50,7.09,14.61,47
Right Cerebral Cortex,2009,16.39,5.02,16.09,6.71,16.44,0
Right Lateral Ventricle,38,19.31,4.94,19.27,5.10,19.32,0
Right Thalamus,65,27.63,4.95,25.96,6.31,28.16,1
Right Caudate,27,17.07,1.49,17.28,2.25,17.06,0
Right Putamen,45,25.10,5.11,24.60,7.65,26.22,15
Right Pallidum,13,21.51,3.49,21.59,4.21,21.49,0
Right Hippocampus,19,21.18,1.23,20.77,2.40,21.17,0
Right Amygdala,6,,,,,,
Right Accumbens,1,,,,,,
