name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),30,77.32,35.82,67.06,46.04,62.13,93
Subcallosal Cortex,55,35.26,22.96,30.16,27.79,28.04,72
Paracingulate Gyrus,116,90.42,32.12,84.85,41.84,74.10,88
"Cingulate Gyrus, anterior division",95,74.35,22.07,70.06,33.09,64.31,76
"Cingulate Gyrus, posterior division",70,85.78,23.06,82.92,29.73,80.51,84
Precuneous Cortex,190,74.99,26.63,68.94,30.12,70.32,87
Cuneal Cortex,15,55.21,12.17,52.66,8.85,51.23,38
Frontal Orbital Cortex,93,45.29,20.83,44.41,26.00,40.74,67
"Parahippocampal Gyrus, anterior division",21,27.26,18.17,29.36,22.40,24.36,79
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,74,52.32,12.97,51.84,20.29,47.82,55
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",8,,,,,,
Temporal Occipital Fusiform Cortex,17,36.54,8.44,37.32,14.32,34.04,27
Occipital Fusiform Gyrus,12,33.67,11.68,32.50,15.77,29.64,64
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,55,68.98,16.95,64.81,24.70,63.27,59
Parietal Operculum Cortex,7,,,,,,
Planum Polare,5,,,,,,
Heschl's Gyrus (includes H1 and H2),3,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,95,60.58,26.38,62.92,37.27,48.25,94
Left Cerebral White Matter,1460,60.17,23.64,61.14,32.58,59.99,78
Left Cerebral Cortex,3731,66.21,31.02,63.52,36.24,56.17,92
Left Lateral Ventricle,29,97.91,35.30,90.20,44.09,105.05,80
Left Thalamus,45,89.11,24.87,88.41,30.34,84.21,65
Left Caudate,39,69.85,15.01,66.77,23.71,67.35,55
Left Putamen,39,66.66,15.65,67.61,23.41,66.74,17
Left Pallidum,0,,,,,,
Brain-Stem,28,61.41,29.26,56.82,25.67,52.58,64
Left Hippocampus,27,48.55,16.16,47.32,19.18,46.21,82
Left Amygdala,8,,,,,,
Left Accumbens,4,,,,,,
Right Cerebral White Matter,1788,58.39,27.12,57.26,35.69,57.79,87
Right Cerebral Cortex,3463,67.25,32.60,63.99,40.11,58.55,92
Right Lateral Ventricle,23,109.12,38.46,117.54,67.71,110.33,78
Right Thalamus,42,89.20,28.38,83.30,30.53,91.57,76
Right Caudate,43,69.26,20.69,69.80,29.48,66.87,71
Right Putamen,35,67.65,10.96,67.95,15.54,66.05,0
Right Pallidum,2,,,,,,
Right Hippocampus,23,61.23,27.92,66.06,44.24,50.14,90
Right Amygdala,16,36.85,5.42,37.62,5.01,37.45,0
Right Accumbens,1,,,,,,
