name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",11,5.429,2.871,4.726,4.192,5.384,0
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",20,4.671,2.044,5.057,2.931,4.672,0
"Middle Temporal Gyrus, temporooccipital part",6,,,,,,
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",10,8.535,4.007,7.5,3.468,8.493,0
Postcentral Gyrus,31,4.299,2.58,3.911,3.945,4.22,0
Superior Parietal Lobule,16,3.324,2.022,2.735,1.362,3.292,0
"Supramarginal Gyrus, anterior division",5,,,,,,
"Supramarginal Gyrus, posterior division",5,,,,,,
Angular Gyrus,6,,,,,,
"Lateral Occipital Cortex, superior division",107,5.288,3.612,4.611,3.562,5.416,0
"Lateral Occipital Cortex, inferior division",50,8.843,3.84,7.796,6.572,8.857,0
Intracalcarine Cortex,10,24.39,5.008,24.62,7.827,24.57,0
Frontal Medial Cortex,17,7.119,2.921,6.989,4.618,7.249,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),7,,,,,,
Subcallosal Cortex,23,24.85,5.072,26.28,10.22,24.75,0
Paracingulate Gyrus,10,20.98,1.841,20.7,2.242,20.97,0
"Cingulate Gyrus, anterior division",36,25.1,7.718,22.06,12.47,25.22,0
"Cingulate Gyrus, posterior division",34,21.23,4.461,21.06,5.759,21.25,0
Precuneous Cortex,90,12.82,7.007,12.34,8.707,13.04,0
Cuneal Cortex,7,,,,,,
Frontal Orbital Cortex,43,33.5,4.077,32.84,4.909,33.35,0
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,63,30.49,7.543,29.6,7.611,34.67,49
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",6,,,,,,
Temporal Occipital Fusiform Cortex,15,19.46,3.164,20.56,4.212,19.42,0
Occipital Fusiform Gyrus,20,11.34,4.592,10.4,3.725,11.4,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,10,12.12,2.97,12.55,3.943,12.12,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,117,10.96,6.586,9.3,6.493,10.62,0
Left Cerebral White Matter,1805,18.87,12.19,16.93,16.25,18.45,75
Left Cerebral Cortex,1836,16.14,11.23,13.51,16.28,16.11,34
Left Lateral Ventricle,8,,,,,,
Left Thalamus,70,45.9,11,44.84,17.66,50.34,56
Left Caudate,9,,,,,,
Left Putamen,46,45.29,10.04,45.07,18.32,47.89,57
Left Pallidum,14,42.19,6.891,40.49,9.467,41.77,30
Brain-Stem,222,34.15,10.57,32.5,13.63,32.9,66
Left Hippocampus,18,35.75,5.146,37.84,4.566,35.75,0
Left Amygdala,11,43.21,3.918,43.77,5.386,43.29,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1814,17.48,10.98,15.68,14.11,17.32,72
Right Cerebral Cortex,1841,13.94,9.63,12.3,14.74,14.54,16
Right Lateral Ventricle,14,24.56,5.934,24.57,6.809,24.37,0
Right Thalamus,67,46.45,10.91,44.55,13.36,50.23,55
Right Caudate,15,31.49,9.181,29,14.86,32.17,0
Right Putamen,41,49.2,6.726,50.17,11.07,49.17,20
Right Pallidum,13,29.86,4.997,29.07,5.487,30.12,6
Right Hippocampus,9,,,,,,
Right Amygdala,7,,,,,,
Right Accumbens,0,,,,,,
