name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Lateral Ventricle,42,22.09,5.314,21.87,5.981,21.78,0
Left Thalamus,80,40.91,9.646,42.42,13.93,41.28,64
Left Caudate,23,28,8.298,28,11.46,28.35,38
Left Putamen,44,29.24,4.817,29.46,5.606,29.2,0
Left Pallidum,16,26.37,6.215,25.9,7.252,26.25,27
Brain-Stem,237,26.84,11.27,27.24,14.6,26.79,79
Left Hippocampus,25,23.94,4.682,22.81,5.461,24.04,0
Left Amygdala,8,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2060,17.93,8.095,16.73,9.238,17.14,66
Right Cerebral Cortex,2377,17.69,7.055,16.45,8.78,16.2,33
Right Lateral Ventricle,33,19.07,6.96,18.46,8.218,18.6,2
Right Thalamus,70,37.72,6.44,37.28,9.403,38.63,4
Right Caudate,25,18.41,6.313,17.69,6.433,18.47,0
Right Putamen,47,27.45,5.998,27.09,7.301,27.99,0
Right Pallidum,15,24.67,3.955,24.15,5.967,24.91,0
Right Hippocampus,21,22.07,2.312,22.51,3.728,22.02,0
Right Amygdala,17,26.14,1.694,25.71,2.048,26.15,0
Right Accumbens,0,,,,,,
