name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Lateral Occipital Cortex, inferior division",100,55.76,15.05,54.36,21.03,53.71,78
Intracalcarine Cortex,13,81.62,13.01,84.71,17.99,80.43,58
Frontal Medial Cortex,34,23.96,13.23,28.12,23.94,18.04,58
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),59,68.65,11.25,66.02,13.97,66.54,22
Subcallosal Cortex,38,30.74,12.75,30.72,18.06,28.06,34
Paracingulate Gyrus,98,68.88,11.85,69.44,13.37,67.60,31
"Cingulate Gyrus, anterior division",92,62.20,7.77,61.89,11.04,59.86,0
"Cingulate Gyrus, posterior division",51,79.88,9.87,79.10,11.46,79.92,32
Precuneous Cortex,123,67.79,10.72,67.12,16.96,64.87,58
Cuneal Cortex,10,68.91,8.28,69.84,14.74,67.03,0
Frontal Orbital Cortex,95,52.56,14.61,55.32,21.11,51.68,46
"Parahippocampal Gyrus, anterior division",18,39.14,8.26,35.97,14.11,37.81,0
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,78,66.52,10.49,66.40,14.22,64.51,24
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",26,36.90,16.23,34.87,23.18,37.36,71
Temporal Occipital Fusiform Cortex,10,51.81,6.40,53.30,4.53,50.26,7
Occipital Fusiform Gyrus,29,60.07,8.80,61.97,12.13,57.69,29
Frontal Operculum Cortex,5,,,,,,
Central Opercular Cortex,22,64.62,7.15,64.61,10.69,62.15,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,3,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,136,68.45,18.07,67.50,22.66,65.43,80
Left Cerebral White Matter,1135,58.73,15.90,59.20,17.43,59.60,56
Left Cerebral Cortex,3746,62.23,18.44,61.55,21.44,59.93,77
Left Lateral Ventricle,34,77.65,28.24,85.14,41.10,71.98,86
Left Thalamus,37,79.78,12.72,81.03,18.98,78.92,32
Left Caudate,13,57.84,8.65,60.06,9.14,55.73,0
Left Putamen,33,61.59,5.76,62.49,8.70,61.86,0
Left Pallidum,0,,,,,,
Brain-Stem,57,64.12,11.28,63.24,8.32,63.07,6
Left Hippocampus,14,70.27,14.07,72.96,20.96,68.46,73
Left Amygdala,16,34.76,5.20,36.26,7.95,33.33,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1093,62.35,16.81,63.71,20.87,62.70,60
Right Cerebral Cortex,3729,67.15,19.28,67.68,21.14,64.68,79
Right Lateral Ventricle,22,93.07,26.72,104.20,40.44,94.83,78
Right Thalamus,43,91.48,15.43,92.06,17.83,90.47,55
Right Caudate,20,60.82,7.79,64.03,8.18,59.31,0
Right Putamen,41,69.06,5.56,69.29,8.19,68.89,0
Right Pallidum,1,,,,,,
Right Hippocampus,25,66.25,9.49,63.35,13.54,65.07,15
Right Amygdala,13,40.15,4.83,40.24,6.83,39.67,0
Right Accumbens,3,,,,,,
