name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Postcentral Gyrus,86,113.51,61.43,100.86,52.11,90.88,92
Superior Parietal Lobule,23,52.85,48.61,37.25,33.43,35.15,94
"Supramarginal Gyrus, anterior division",9,,,,,,
"Supramarginal Gyrus, posterior division",9,,,,,,
Angular Gyrus,21,61.16,25.47,53.87,33.34,54.40,89
"Lateral Occipital Cortex, superior division",222,99.44,63.27,84.42,74.72,70.29,96
"Lateral Occipital Cortex, inferior division",86,40.31,34.45,34.83,42.69,31.07,91
Intracalcarine Cortex,13,113.18,37.64,122.20,40.50,111.19,85
Frontal Medial Cortex,22,43.90,49.05,20.36,39.39,27.60,60
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),29,123.86,66.83,91.94,82.67,86.49,90
Subcallosal Cortex,41,107.67,88.68,80.67,67.82,77.50,75
Paracingulate Gyrus,61,92.38,33.42,79.36,31.25,78.08,81
"Cingulate Gyrus, anterior division",80,84.86,38.49,71.54,58.07,60.66,83
"Cingulate Gyrus, posterior division",49,105.33,51.63,83.18,44.14,86.02,92
Precuneous Cortex,109,108.97,56.37,88.36,66.73,85.47,94
Cuneal Cortex,8,,,,,,
Frontal Orbital Cortex,62,49.77,26.29,45.73,33.96,48.06,49
"Parahippocampal Gyrus, anterior division",5,,,,,,
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,60,94.21,38.87,95.65,45.77,85.92,88
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",14,47.86,14.04,45.26,24.30,51.08,71
Temporal Occipital Fusiform Cortex,20,49.70,22.00,51.14,27.38,52.72,82
Occipital Fusiform Gyrus,13,62.73,21.33,61.92,26.92,65.59,80
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,50,104.07,37.49,96.44,62.13,87.62,88
Parietal Operculum Cortex,4,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,126,75.72,51.08,65.03,71.07,69.19,90
Left Cerebral White Matter,1506,75.31,45.60,71.17,59.96,64.45,89
Left Cerebral Cortex,3045,88.99,58.14,77.14,60.85,71.89,94
Left Lateral Ventricle,28,61.16,55.97,36.90,62.97,46.71,90
Left Thalamus,60,89.63,26.47,97.11,40.55,76.83,77
Left Caudate,28,48.45,34.79,43.74,47.83,38.62,88
Left Putamen,37,62.87,24.54,65.52,35.13,55.39,29
Left Pallidum,1,,,,,,
Brain-Stem,53,77.66,35.29,69.55,30.79,78.45,59
Left Hippocampus,25,44.22,23.92,36.05,26.70,41.49,88
Left Amygdala,8,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,1564,81.45,49.10,75.50,59.48,71.94,91
Right Cerebral Cortex,3049,90.79,58.25,81.50,64.06,72.52,94
Right Lateral Ventricle,9,,,,,,
Right Thalamus,56,99.57,29.18,99.99,43.39,87.45,78
Right Caudate,30,63.13,29.87,71.25,50.62,56.79,88
Right Putamen,34,73.03,22.66,75.40,24.11,67.98,1
Right Pallidum,0,,,,,,
Right Hippocampus,25,28.72,20.72,22.85,24.99,31.28,87
Right Amygdala,9,,,,,,
Right Accumbens,0,,,,,,
