name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Thalamus,64,28.06,7.746,26.84,9.493,28.12,59
Left Caudate,20,19.91,4.944,18.72,7.401,20.1,0
Left Putamen,39,28.82,4.084,29.57,5.211,29.06,0
Left Pallidum,8,,,,,,
Brain-Stem,180,18.75,8.023,18.87,12.9,19.35,57
Left Hippocampus,15,23.45,2.453,23.27,3.314,23.45,0
Left Amygdala,6,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1946,13.69,6.24,13.01,7.246,12.41,59
Right Cerebral Cortex,2258,13.5,5.328,12.91,6.771,13.6,0
Right Lateral Ventricle,8,,,,,,
Right Thalamus,59,27.85,5.59,27.2,7.848,28.24,3
Right Caudate,20,20.03,3.285,19.72,3.815,20.09,0
Right Putamen,53,24.38,4.639,23.66,6.997,24.75,0
Right Pallidum,10,25.87,3.235,26.03,2.721,25.72,0
Right Hippocampus,16,17.76,1.892,17.65,1.286,17.79,0
Right Amygdala,4,,,,,,
Right Accumbens,2,,,,,,
