name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Precentral Gyrus,63,38.99,10.88,38.22,11.92,37.51,51
Temporal Pole,109,32.79,17.70,32.74,21.69,30.74,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",13,22.19,10.47,22.28,9.21,18.31,81
"Middle Temporal Gyrus, anterior division",5,,,,,,
"Middle Temporal Gyrus, posterior division",28,31.83,13.24,28.87,22.99,29.56,65
"Middle Temporal Gyrus, temporooccipital part",39,26.91,13.91,25.83,20.72,25.35,85
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",11,24.92,12.08,23.70,20.81,25.81,86
Postcentral Gyrus,99,34.02,11.59,33.72,16.89,31.64,65
Superior Parietal Lobule,19,39.95,12.86,38.17,21.54,37.47,74
"Supramarginal Gyrus, anterior division",26,36.24,12.44,35.57,9.65,32.56,76
"Supramarginal Gyrus, posterior division",8,,,,,,
Angular Gyrus,44,32.60,12.18,31.90,13.88,28.56,80
"Lateral Occipital Cortex, superior division",243,40.62,19.04,38.80,22.69,37.38,89
"Lateral Occipital Cortex, inferior division",91,30.56,15.57,28.82,18.06,28.68,83
Intracalcarine Cortex,13,64.05,7.12,63.62,6.44,63.87,23
Frontal Medial Cortex,15,62.52,79.62,38.96,85.72,55.98,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),53,36.67,7.66,35.86,10.82,34.97,13
Subcallosal Cortex,48,40.81,18.01,39.52,19.55,36.92,0
Paracingulate Gyrus,86,36.88,29.44,32.76,12.58,31.58,0
"Cingulate Gyrus, anterior division",78,37.12,22.88,32.01,10.33,30.79,0
"Cingulate Gyrus, posterior division",70,41.35,7.62,41.19,11.53,41.28,32
Precuneous Cortex,155,42.86,10.62,42.67,12.97,41.39,64
Cuneal Cortex,14,49.94,9.68,47.65,5.16,48.36,36
Frontal Orbital Cortex,55,35.79,12.28,37.68,15.05,30.31,0
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,77,40.53,10.71,39.85,17.08,40.17,71
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",20,21.64,12.97,20.29,18.34,18.34,72
Temporal Occipital Fusiform Cortex,19,32.31,4.71,32.64,6.81,31.31,0
Occipital Fusiform Gyrus,12,43.92,10.07,42.78,7.65,43.93,67
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,47,32.98,9.39,34.98,12.27,31.93,39
Parietal Operculum Cortex,5,,,,,,
Planum Polare,2,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,131,51.19,16.90,54.12,21.58,49.24,81
Left Cerebral White Matter,1493,38.95,12.55,39.39,14.39,39.85,35
Left Cerebral Cortex,3663,40.43,22.96,39.26,20.44,37.60,78
Left Lateral Ventricle,35,37.02,19.03,31.26,36.68,33.97,82
Left Thalamus,57,52.94,12.35,55.03,14.25,52.58,69
Left Caudate,23,21.83,12.25,26.38,21.05,21.38,73
Left Putamen,47,26.16,7.68,25.54,11.76,26.44,0
Left Pallidum,1,,,,,,
Brain-Stem,55,55.86,45.93,44.24,9.79,41.79,27
Left Hippocampus,20,25.42,9.22,26.85,13.86,24.40,62
Left Amygdala,12,29.18,3.90,27.74,6.94,29.17,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,1448,35.80,17.61,34.00,14.08,36.07,39
Right Cerebral Cortex,3663,38.73,19.08,36.24,17.94,36.46,71
Right Lateral Ventricle,29,38.43,16.27,40.92,32.48,35.30,78
Right Thalamus,52,51.92,12.47,54.35,9.48,51.66,70
Right Caudate,26,19.31,9.73,18.10,17.40,16.46,56
Right Putamen,52,24.87,7.06,25.62,6.68,24.57,0
Right Pallidum,2,,,,,,
Right Hippocampus,18,36.78,10.47,34.72,13.27,34.76,25
Right Amygdala,13,18.65,7.01,16.44,6.55,20.22,0
Right Accumbens,3,,,,,,
