name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Cerebral Cortex,2196,15.64,18.88,12.16,8.71,12.66,32
Left Lateral Ventricle,36,7.99,3.01,7.46,5.68,7.64,0
Left Thalamus,69,13.09,3.18,12.81,4.53,12.95,0
Left Caudate,17,10.43,1.53,10.47,1.64,10.49,0
Left Putamen,47,13.08,3.07,12.85,4.06,13.22,0
Left Pallidum,12,16.81,3.89,17.02,3.85,16.66,17
Brain-Stem,229,15.97,9.22,14.98,8.09,14.21,20
Left Hippocampus,13,11.62,2.55,11.11,1.98,11.29,0
Left Amygdala,7,,,,,,
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2473,9.74,12.77,8.15,6.76,8.38,21
Right Cerebral Cortex,2167,12.64,13.83,9.37,7.60,10.63,19
Right Lateral Ventricle,35,9.83,4.18,10.74,7.76,9.33,7
Right Thalamus,61,16.94,5.25,17.09,6.50,16.33,49
Right Caudate,20,7.73,1.59,7.36,1.66,7.80,0
Right Putamen,52,10.35,3.06,9.99,4.03,10.45,0
Right Pallidum,13,17.44,1.79,17.50,1.62,17.16,0
Right Hippocampus,18,15.37,3.90,15.18,6.21,14.69,0
Right Amygdala,11,16.42,3.62,15.10,3.27,15.03,0
Right Accumbens,3,,,,,,
