name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Brain-Stem,232,15.00,8.21,14.62,8.94,14.60,33
Left Hippocampus,20,19.34,5.21,20.40,7.17,19.13,54
Left Amygdala,12,20.46,2.36,19.57,4.37,20.06,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2499,13.85,11.67,12.55,9.31,13.34,75
Right Cerebral Cortex,3731,20.78,10.04,19.47,8.87,20.28,76
Right Lateral Ventricle,70,10.63,6.32,9.22,11.40,10.49,79
Right Thalamus,65,24.56,7.36,26.18,8.92,24.42,83
Right Caudate,26,10.91,4.31,10.63,6.96,10.37,42
Right Putamen,52,13.56,4.16,12.81,5.45,13.76,15
Right Pallidum,13,17.99,2.00,18.17,2.11,17.68,0
Right Hippocampus,18,23.49,5.01,22.11,6.88,22.55,18
Right Amygdala,13,15.68,2.83,15.75,3.10,15.74,0
Right Accumbens,3,,,,,,
