name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),31,54.64,11.46,57.13,13.62,53.04,81
Subcallosal Cortex,55,37.81,14.09,36.56,15.50,35.42,50
Paracingulate Gyrus,117,50.40,6.36,51.12,9.05,49.39,39
"Cingulate Gyrus, anterior division",95,45.80,9.62,45.89,14.82,45.29,63
"Cingulate Gyrus, posterior division",70,64.23,11.66,65.57,11.90,63.33,79
Precuneous Cortex,190,50.13,12.19,50.22,17.34,48.97,86
Cuneal Cortex,15,41.51,5.41,41.11,5.23,41.12,49
Frontal Orbital Cortex,93,38.45,12.06,39.76,12.99,39.95,47
"Parahippocampal Gyrus, anterior division",21,25.96,10.60,28.88,13.80,26.32,73
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,74,37.81,6.71,37.55,8.42,38.21,55
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",8,,,,,,
Temporal Occipital Fusiform Cortex,17,32.53,5.39,32.17,6.69,31.83,18
Occipital Fusiform Gyrus,12,34.11,7.49,35.76,15.11,33.63,70
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,55,47.47,10.98,47.70,12.97,44.46,71
Parietal Operculum Cortex,7,,,,,,
Planum Polare,5,,,,,,
Heschl's Gyrus (includes H1 and H2),3,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,95,42.93,13.11,43.78,14.57,40.62,91
Left Cerebral White Matter,2550,28.26,15.48,25.11,19.44,26.86,91
Left Cerebral Cortex,3752,46.13,14.87,46.44,18.79,45.00,88
Left Lateral Ventricle,119,15.81,14.38,11.65,12.50,14.46,91
Left Thalamus,69,42.36,10.37,40.84,15.16,42.39,71
Left Caudate,39,38.10,6.09,37.49,7.85,38.36,37
Left Putamen,48,38.13,6.92,38.85,9.40,38.24,38
Left Pallidum,13,22.99,6.79,23.25,7.04,22.67,28
Brain-Stem,183,25.62,7.63,25.42,9.27,25.36,49
Left Hippocampus,27,43.15,11.29,40.87,17.61,42.71,80
Left Amygdala,8,,,,,,
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2894,30.92,17.66,27.29,24.18,29.41,92
Right Cerebral Cortex,3498,47.60,15.48,47.66,20.61,46.57,87
Right Lateral Ventricle,187,10.97,12.72,6.50,10.64,9.60,88
Right Thalamus,65,42.45,11.92,42.22,14.23,42.87,79
Right Caudate,43,37.30,9.83,39.35,11.89,37.13,77
Right Putamen,45,45.88,5.40,46.40,5.95,45.88,0
Right Pallidum,13,27.26,6.34,27.11,10.52,27.23,18
Right Hippocampus,23,50.99,14.58,47.33,24.64,46.65,85
Right Amygdala,16,42.29,4.64,43.47,3.38,41.99,0
Right Accumbens,1,,,,,,
