name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Intracalcarine Cortex,10,25.94,2.45,26.20,3.42,25.96,0
Frontal Medial Cortex,16,15.82,1.36,15.93,2.03,15.85,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),16,11.24,2.41,11.32,3.68,11.13,0
Subcallosal Cortex,25,12.44,4.08,11.20,5.02,12.44,0
Paracingulate Gyrus,5,,,,,,
"Cingulate Gyrus, anterior division",35,12.88,4.36,12.49,7.15,12.87,0
"Cingulate Gyrus, posterior division",21,16.68,2.65,16.60,2.36,16.69,0
Precuneous Cortex,86,16.48,2.09,16.50,2.97,16.50,0
Cuneal Cortex,18,21.97,2.55,21.91,3.37,22.56,0
Frontal Orbital Cortex,68,16.42,3.96,16.26,4.38,16.35,0
"Parahippocampal Gyrus, anterior division",18,20.06,2.19,19.48,2.94,19.94,0
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,74,24.89,3.86,24.89,5.58,25.13,0
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",9,,,,,,
Temporal Occipital Fusiform Cortex,11,15.20,1.64,15.32,2.66,15.19,0
Occipital Fusiform Gyrus,11,15.16,2.05,15.32,1.98,14.95,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,23,16.17,2.88,15.53,4.10,16.24,0
Parietal Operculum Cortex,6,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,93,17.43,6.05,18.33,8.92,17.65,0
Left Cerebral White Matter,2289,15.97,6.55,15.49,8.39,15.56,53
Left Cerebral Cortex,2141,16.51,5.01,16.28,6.19,16.64,0
Left Lateral Ventricle,25,14.67,4.88,14.15,6.79,14.53,0
Left Thalamus,78,31.54,6.54,32.44,8.87,32.52,28
Left Caudate,24,18.48,2.58,18.79,2.69,18.57,0
Left Putamen,43,27.38,4.59,27.96,5.74,27.66,0
Left Pallidum,16,25.24,4.02,25.31,4.53,25.25,0
Brain-Stem,208,24.69,5.71,24.39,7.66,24.26,30
Left Hippocampus,15,22.45,3.02,22.94,4.32,22.44,0
Left Amygdala,1,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2275,14.78,6.19,14.29,7.65,14.57,46
Right Cerebral Cortex,2106,14.40,5.38,13.51,6.58,14.52,0
Right Lateral Ventricle,30,13.47,5.13,13.26,6.36,13.41,0
Right Thalamus,81,31.30,5.13,31.50,8.12,32.08,0
Right Caudate,24,15.97,3.27,15.60,3.25,16.03,0
Right Putamen,40,23.90,5.64,25.03,7.97,24.38,0
Right Pallidum,16,23.87,4.92,25.73,6.70,23.43,19
Right Hippocampus,19,21.01,2.00,20.84,2.63,21.01,0
Right Amygdala,11,21.35,2.00,22.38,2.55,21.35,0
Right Accumbens,0,,,,,,
