name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Superior Parietal Lobule,27,43.94,10.06,44.86,11.64,46.12,77
"Supramarginal Gyrus, anterior division",29,52.81,13.3,49.65,14.82,49.79,90
"Supramarginal Gyrus, posterior division",21,59.45,13.2,63.85,19.73,58.19,90
Angular Gyrus,44,61.51,12.67,62.55,9.893,60.58,88
"Lateral Occipital Cortex, superior division",316,50.31,20.91,50.72,28.6,52.2,96
"Lateral Occipital Cortex, inferior division",115,51.52,15.99,56.21,18.09,0.0001406,100
Intracalcarine Cortex,9,,,,,,
Frontal Medial Cortex,30,17.75,22.53,0,43.08,4.321e-07,92
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),44,56.05,14.97,58.1,18.76,56.71,90
Subcallosal Cortex,42,27.66,15.56,27.1,27.78,26.94,76
Paracingulate Gyrus,85,60.65,11.2,60.88,12.77,61.37,84
"Cingulate Gyrus, anterior division",104,46.82,13.29,48.12,22.19,47.38,84
"Cingulate Gyrus, posterior division",66,70.06,18.81,68.44,28.91,69.75,90
Precuneous Cortex,166,65.82,12.93,66.57,17.62,64.8,91
Cuneal Cortex,16,46.14,10.54,46.95,19.14,41.96,87
Frontal Orbital Cortex,83,45,14.9,47.09,16.92,1.275e-05,96
"Parahippocampal Gyrus, anterior division",17,14,14.94,0,29.6,5.04e-07,88
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,71,47.71,9.377,47.94,12.96,47.7,81
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",23,30.85,15.02,32.63,20.33,8.965e-06,97
Temporal Occipital Fusiform Cortex,14,41.76,7.824,42.23,5.874,40.76,55
Occipital Fusiform Gyrus,16,44.41,14.58,44.93,23.29,42.36,94
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,33,54.67,11.24,54.97,17.44,54.43,71
Parietal Operculum Cortex,8,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,57.7,18.79,57.95,24.79,52.13,98
Left Cerebral White Matter,2111,29.69,18.32,25.56,23.43,0.0001167,98
Left Cerebral Cortex,3903,47.04,21.65,49.63,26.09,3.353e-05,99
Left Lateral Ventricle,56,13.18,15.58,7.76,11.64,13.35,93
Left Thalamus,80,48.48,12.69,49.71,18.89,48.19,84
Left Caudate,21,47.48,12.22,47.27,15.37,47.82,85
Left Putamen,45,48.32,11.19,51.12,15,49.05,78
Left Pallidum,12,26.02,5.045,25.45,7.737,26.31,0
Brain-Stem,198,28.99,9.11,27.78,10.92,27.8,62
Left Hippocampus,23,40.59,7.009,40.16,9.991,40.2,35
Left Amygdala,9,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2088,29.67,18.35,25.61,23.63,0.0003275,98
Right Cerebral Cortex,3852,49.5,20.1,51.12,23.35,4.44e-05,99
Right Lateral Ventricle,49,9.058,9.608,5.782,9.936,9.426,84
Right Thalamus,78,54.42,16.23,50.24,20.17,54.33,90
Right Caudate,25,47.71,9.136,49.14,10.91,46.75,71
Right Putamen,48,46.33,11.98,48.68,16.7,46.6,77
Right Pallidum,15,23.21,6.429,23.45,10.65,22.82,25
Right Hippocampus,27,50.53,12.72,47.07,12.89,50.43,77
Right Amygdala,16,42.61,6.497,40.95,10.61,42.03,23
Right Accumbens,2,,,,,,
