name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Subcallosal Cortex,25,16.23,4.296,16.47,2.993,15.74,0
Paracingulate Gyrus,21,21.77,6.673,23.11,10.88,21.24,0
"Cingulate Gyrus, anterior division",70,16.5,6.272,17.23,10.36,16.26,0
"Cingulate Gyrus, posterior division",33,23.89,6.641,24.15,10.14,23.39,0
Precuneous Cortex,102,22.22,4.431,22.52,6.618,22.2,0
Cuneal Cortex,11,28.38,3.383,28.78,4.727,30.77,0
Frontal Orbital Cortex,57,22.75,7.758,23.61,8.139,5.327e-06,86
"Parahippocampal Gyrus, anterior division",7,,,,,,
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,70,33.66,6.179,34.07,9.785,33.79,0
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",15,14.74,4.521,16.12,3.622,2.702e-06,68
Temporal Occipital Fusiform Cortex,14,19.02,2.192,18.9,3.041,19.04,0
Occipital Fusiform Gyrus,14,21.46,5.133,20.41,2.66,22.21,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,23,19.78,3.561,19.68,4.72,19.8,0
Parietal Operculum Cortex,1,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,115,25.78,10.03,25.71,13.32,27.23,48
Left Cerebral White Matter,2063,20.97,9.926,20.09,11.99,5.012e-05,94
Left Cerebral Cortex,2315,20.25,8.951,20.26,9.127,5.998e-06,86
Left Lateral Ventricle,14,16.71,7.896,13.98,12.18,15.55,37
Left Thalamus,79,39.27,10.52,39.61,16.32,40.47,68
Left Caudate,19,22.07,4.077,23.02,7.029,21.94,0
Left Putamen,45,37.99,7.09,38.53,9.039,38.5,32
Left Pallidum,12,27.66,4.14,26.46,6.608,27.79,0
Brain-Stem,197,31.55,7.5,30.63,9.712,30.68,39
Left Hippocampus,17,29.74,3.645,29.27,5.401,29.64,0
Left Amygdala,4,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2028,19.8,9.094,18.96,10.63,0.0001413,92
Right Cerebral Cortex,2333,18.29,9.623,16.67,10.55,6.346e-06,84
Right Lateral Ventricle,4,,,,,,
Right Thalamus,78,38.55,10.08,38.49,13.46,39.61,66
Right Caudate,23,19.97,4.361,20.26,6.063,20.07,0
Right Putamen,48,33.9,7.377,34.17,10.9,34.62,31
Right Pallidum,15,24.42,5.54,24.93,9.882,24.27,13
Right Hippocampus,21,24.7,2.094,25.11,2.636,24.74,0
Right Amygdala,11,24.76,1.363,25.15,1.937,24.79,0
Right Accumbens,2,,,,,,
