name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Lateral Occipital Cortex, inferior division",48,18.63,3.35,18.55,4.99,18.52,0
Intracalcarine Cortex,10,33.05,3.99,32.11,6.27,32.77,0
Frontal Medial Cortex,16,59.31,44.28,51.65,38.65,32.71,16
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),16,12.06,2.64,11.98,4.23,11.94,0
Subcallosal Cortex,25,30.40,15.70,30.49,21.34,22.46,0
Paracingulate Gyrus,5,,,,,,
"Cingulate Gyrus, anterior division",35,13.93,5.27,13.45,8.03,13.52,0
"Cingulate Gyrus, posterior division",21,18.96,3.56,18.72,3.48,18.78,0
Precuneous Cortex,86,20.36,2.79,20.45,4.07,20.30,0
Cuneal Cortex,18,29.01,3.96,28.34,5.17,29.78,0
Frontal Orbital Cortex,68,22.41,6.56,21.04,7.63,21.17,0
"Parahippocampal Gyrus, anterior division",18,25.94,2.38,26.12,2.38,25.86,0
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,74,30.22,5.81,29.98,8.93,30.10,0
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",9,,,,,,
Temporal Occipital Fusiform Cortex,11,18.58,1.61,18.68,2.65,18.64,0
Occipital Fusiform Gyrus,11,21.53,2.15,22.13,2.18,21.46,0
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,23,19.46,3.49,19.28,4.41,19.51,0
Parietal Operculum Cortex,6,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,93,22.76,7.60,23.87,11.22,23.20,0
Left Cerebral White Matter,2289,21.31,9.09,20.57,11.33,20.73,53
Left Cerebral Cortex,2133,22.04,9.24,21.12,8.92,21.13,0
Left Lateral Ventricle,25,14.65,5.78,13.42,7.31,13.70,0
Left Thalamus,78,34.25,8.74,35.38,12.03,34.81,55
Left Caudate,24,19.62,2.75,19.80,2.68,19.56,0
Left Putamen,43,30.71,5.73,31.20,7.52,31.00,0
Left Pallidum,16,28.94,4.15,29.39,5.23,29.06,0
Brain-Stem,208,30.13,7.43,29.64,8.97,29.32,43
Left Hippocampus,15,27.35,3.24,25.94,5.12,27.37,0
Left Amygdala,1,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2275,19.78,8.63,18.79,10.18,19.34,45
Right Cerebral Cortex,2081,19.68,9.09,17.65,9.13,18.97,0
Right Lateral Ventricle,30,12.72,5.46,12.09,7.14,12.16,0
Right Thalamus,81,32.49,7.17,31.28,10.30,32.91,38
Right Caudate,24,16.91,3.34,16.86,4.23,16.97,0
Right Putamen,40,26.58,6.36,28.04,9.12,27.11,0
Right Pallidum,16,26.60,5.09,28.37,7.36,26.33,1
Right Hippocampus,19,24.08,1.84,24.18,2.68,24.11,0
Right Amygdala,11,22.64,1.78,23.59,2.49,22.69,0
Right Accumbens,0,,,,,,
