name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Supramarginal Gyrus, posterior division",23,91.16,26.77,89.01,33.35,82.86,93
Angular Gyrus,44,79.47,28.45,73.64,31.36,74.04,94
"Lateral Occipital Cortex, superior division",321,88.99,45.08,79.45,51,0.0003277,99
"Lateral Occipital Cortex, inferior division",116,70.14,34.47,65.83,43.32,59.98,96
Intracalcarine Cortex,12,86.14,18.47,87.38,25.84,83.06,58
Frontal Medial Cortex,38,36.25,31.72,36.88,56.15,1.399e-06,95
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),41,92.06,35.03,89.77,47.77,73.86,92
Subcallosal Cortex,41,55.68,26.09,55.97,38.39,51.48,72
Paracingulate Gyrus,82,89.33,24.05,86.99,37.96,76.96,85
"Cingulate Gyrus, anterior division",83,75.45,20.31,75.53,32.74,65.29,73
"Cingulate Gyrus, posterior division",70,85.66,18.01,88.31,24.96,83.76,79
Precuneous Cortex,155,83.12,26.88,78.09,26.71,76.92,92
Cuneal Cortex,15,68.08,17.88,68.57,22.13,71.6,80
Frontal Orbital Cortex,91,54.04,21.89,53.16,30.86,53.16,46
"Parahippocampal Gyrus, anterior division",18,30.7,13.05,30.51,21.95,29.19,73
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,77,66.97,18.64,66.19,19.73,64.3,83
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",19,54.28,12.27,54.09,14.3,52.06,74
Temporal Occipital Fusiform Cortex,17,60.25,16.38,59.68,21.39,57.56,80
Occipital Fusiform Gyrus,19,73.25,29.45,72.41,48.78,71.1,94
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,22,83.71,21.21,82.2,23.35,75.21,78
Parietal Operculum Cortex,10,105,17.45,101.3,22.02,98.64,72
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,84.2,44.29,79.4,56.42,0.0002032,99
Left Cerebral White Matter,2152,74.6,25.9,74.85,33.16,77.02,73
Left Cerebral Cortex,3947,77.22,37.36,74.38,39.18,2.824e-05,99
Left Lateral Ventricle,47,80.95,30.08,85.1,52.17,71.27,73
Left Thalamus,68,108.6,28.36,103.8,29.62,108.4,85
Left Caudate,18,51.07,16.39,54.56,20.67,51.18,61
Left Putamen,44,85.01,13.31,84.78,19.01,83.65,0
Left Pallidum,16,68.81,10.44,67.62,7.629,68.41,0
Brain-Stem,219,94.63,17.43,95.89,17.23,84.64,12
Left Hippocampus,13,36.92,11.01,33.95,15.27,35.98,4
Left Amygdala,16,32.07,8.224,33.61,7.548,33.69,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2110,75.39,26.35,76.85,30.92,73.77,73
Right Cerebral Cortex,3962,80.14,36.46,76.55,39.4,4.284e-05,99
Right Lateral Ventricle,34,67.33,20.14,67.95,31.09,65.21,15
Right Thalamus,81,100.8,27.17,98.75,36.84,92.56,76
Right Caudate,25,61.98,12.97,60.84,18.07,58.15,49
Right Putamen,49,83.07,8.72,84.18,7.609,80.62,0
Right Pallidum,11,73.46,2.969,72.62,3.922,73.44,0
Right Hippocampus,25,82.27,43.97,65.43,65.94,82.69,97
Right Amygdala,14,29.93,5.134,28.74,7.586,30.1,0
Right Accumbens,1,,,,,,
