name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Middle Temporal Gyrus, posterior division",38,79.24,30.92,78.05,40.36,68.84,93
"Middle Temporal Gyrus, temporooccipital part",31,85.9,27.36,79.49,20.97,75.61,91
"Inferior Temporal Gyrus, anterior division",7,,,,,,
"Inferior Temporal Gyrus, posterior division",7,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",17,61.62,24.67,57.81,18.71,61.21,88
Postcentral Gyrus,88,76.06,31.83,68.9,33.88,66.13,90
Superior Parietal Lobule,23,83.44,34.76,70.51,36.76,69.4,93
"Supramarginal Gyrus, anterior division",34,78.25,39.44,65.34,43.03,65.13,93
"Supramarginal Gyrus, posterior division",22,89.35,25.97,87.44,26.57,82.76,93
Angular Gyrus,44,79.47,28.45,73.64,31.36,74.04,94
"Lateral Occipital Cortex, superior division",309,89.03,45.15,78.36,49.59,73.28,96
"Lateral Occipital Cortex, inferior division",113,69.74,34.55,65.74,43.16,59.95,96
Intracalcarine Cortex,11,87.46,18.74,89.93,24.32,83.28,61
Frontal Medial Cortex,38,36.25,31.72,36.88,56.15,1.399e-06,95
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,91.82,35.43,88.18,48.57,73.79,92
Subcallosal Cortex,41,55.68,26.09,55.97,38.39,51.48,72
Paracingulate Gyrus,77,89.27,24.71,86.63,41.17,76.83,85
"Cingulate Gyrus, anterior division",79,75.31,20.69,75.4,34.02,65.16,75
"Cingulate Gyrus, posterior division",70,85.66,18.01,88.31,24.96,83.76,79
Precuneous Cortex,155,83.12,26.88,78.09,26.71,76.92,92
Cuneal Cortex,15,68.08,17.88,68.57,22.13,71.6,80
Frontal Orbital Cortex,90,54.03,22.01,52.83,31.01,53.15,47
"Parahippocampal Gyrus, anterior division",18,30.7,13.05,30.51,21.95,29.19,73
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,77,66.97,18.64,66.19,19.73,64.3,83
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",19,54.28,12.27,54.09,14.3,52.06,74
Temporal Occipital Fusiform Cortex,17,60.25,16.38,59.68,21.39,57.56,80
Occipital Fusiform Gyrus,19,73.25,29.45,72.41,48.78,71.1,94
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,22,83.71,21.21,82.2,23.35,75.21,78
Parietal Operculum Cortex,10,105,17.45,101.3,22.02,98.64,72
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,84.5,44.29,79.43,56.44,0.0002032,99
Left Cerebral White Matter,1156,72.98,30.5,71.58,41.01,77.44,84
Left Cerebral Cortex,3777,76.9,37.3,73.84,38.89,3.183e-05,99
Left Lateral Ventricle,9,,,,,,
Left Thalamus,46,113.5,31.89,110.3,38.63,110,90
Left Caudate,17,50.99,16.87,55.45,24.03,51.15,63
Left Putamen,27,85.19,12.68,83.47,19.57,83.61,0
Left Pallidum,0,,,,,,
Brain-Stem,27,74.37,30.56,78.17,40.11,58.99,74
Left Hippocampus,13,36.92,11.01,33.95,15.27,35.98,4
Left Amygdala,16,32.07,8.224,33.61,7.548,33.69,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1163,73.31,30.62,72.89,37.24,73.11,84
Right Cerebral Cortex,3840,79.57,36.48,76.12,39.13,4.312e-05,99
Right Lateral Ventricle,2,,,,,,
Right Thalamus,59,101,30.15,97.3,40.06,91.95,82
Right Caudate,19,63.65,14.36,62.04,18.57,58.31,61
Right Putamen,30,84,9.563,85.03,7.772,80.44,0
Right Pallidum,0,,,,,,
Right Hippocampus,25,82.27,43.97,65.43,65.94,82.69,97
Right Amygdala,14,29.93,5.134,28.74,7.586,30.1,0
Right Accumbens,1,,,,,,
