name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,82.08,32.27,78.13,40.93,64.67,93
Subcallosal Cortex,41,46.35,23.78,46.23,39.21,41.7,79
Paracingulate Gyrus,77,92.14,28.57,84.68,43.17,77.45,87
"Cingulate Gyrus, anterior division",79,79.81,23.28,77.78,38.46,67.85,76
"Cingulate Gyrus, posterior division",70,79.45,17.83,80.01,26.31,77.47,80
Precuneous Cortex,155,72.62,23.23,68.88,24.61,67.27,92
Cuneal Cortex,15,54.14,13.8,52.78,17.8,57.06,78
Frontal Orbital Cortex,90,48.94,21.03,48.66,26.32,46.34,61
"Parahippocampal Gyrus, anterior division",18,27.65,12.61,27.23,20.25,25.6,75
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,77,59.41,15.17,58.12,15.01,57.44,80
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",19,47.96,10.72,49.1,13,45.87,75
Temporal Occipital Fusiform Cortex,17,54.09,15.52,53.39,23.63,51.59,82
Occipital Fusiform Gyrus,19,57.67,22.06,58.08,32.09,56.99,93
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,22,75.16,17.71,73.17,20.43,69.37,71
Parietal Operculum Cortex,10,75.84,12.28,73.55,12.42,71.95,72
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,61.73,34.16,58.6,39.76,56.74,97
Left Cerebral White Matter,1156,59.04,24.61,58.62,29.5,60.96,84
Left Cerebral Cortex,3777,64.17,29,61.65,31.94,57.04,93
Left Lateral Ventricle,9,,,,,,
Left Thalamus,46,120.9,32.75,112.2,31.53,122.8,89
Left Caudate,17,61.63,20.43,71.53,31.21,60.78,64
Left Putamen,27,82.01,10.99,83.07,11.95,81.82,0
Left Pallidum,0,,,,,,
Brain-Stem,27,71.99,28.42,74.83,34.53,60.65,70
Left Hippocampus,13,33.57,10.34,30.42,14.71,32.48,9
Left Amygdala,16,31.63,8.49,33.15,8.677,33.14,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1163,60.82,26.14,60.47,31.5,58.98,85
Right Cerebral Cortex,3840,68.02,30.19,64.11,32.86,61.08,92
Right Lateral Ventricle,2,,,,,,
Right Thalamus,59,112.2,31.7,106.8,36.76,106,79
Right Caudate,19,71.14,17.2,73.52,13.1,65.33,63
Right Putamen,30,81.42,9.031,82.72,9.85,79.04,0
Right Pallidum,0,,,,,,
Right Hippocampus,25,74.8,39.23,59.32,56.78,76.62,96
Right Amygdala,14,28.91,5.246,27.69,8.073,28.88,0
Right Accumbens,1,,,,,,
