name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),41,82.51,31.99,81.24,39.39,64.74,92
Subcallosal Cortex,41,46.35,23.78,46.23,39.21,41.7,79
Paracingulate Gyrus,82,92.81,27.91,86.93,42.07,77.65,86
"Cingulate Gyrus, anterior division",83,79.96,22.92,79.49,37.6,67.98,75
"Cingulate Gyrus, posterior division",70,79.45,17.83,80.01,26.31,77.47,80
Precuneous Cortex,155,72.62,23.23,68.88,24.61,67.27,92
Cuneal Cortex,15,54.14,13.8,52.78,17.8,57.06,78
Frontal Orbital Cortex,91,49.04,20.93,49.15,25.99,46.39,61
"Parahippocampal Gyrus, anterior division",18,27.65,12.61,27.23,20.25,25.6,75
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,77,59.41,15.17,58.12,15.01,57.44,80
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",19,47.96,10.72,49.1,13,45.87,75
Temporal Occipital Fusiform Cortex,17,54.09,15.52,53.39,23.63,51.59,82
Occipital Fusiform Gyrus,19,57.67,22.06,58.08,32.09,56.99,93
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,22,75.16,17.71,73.17,20.43,69.37,71
Parietal Operculum Cortex,10,75.84,12.28,73.55,12.42,71.95,72
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,144,61.49,34.16,58.07,39.62,56.73,96
Left Cerebral White Matter,2152,60.54,20.89,60.71,24.14,61.15,72
Left Cerebral Cortex,3947,64.64,28.89,62.14,31.92,57.1,93
Left Lateral Ventricle,47,90.14,31.01,89.46,48.95,85.78,64
Left Thalamus,68,112.9,30.14,106.5,29.86,118.7,85
Left Caudate,18,62.15,19.97,71.28,27.44,60.93,62
Left Putamen,44,80.33,11.38,80.88,14.49,80.84,0
Left Pallidum,16,64.48,8.824,62.83,10.59,64.48,0
Brain-Stem,219,82.2,12.77,83.83,10.46,78.11,0
Left Hippocampus,13,33.57,10.34,30.42,14.71,32.48,9
Left Amygdala,16,31.63,8.49,33.15,8.677,33.14,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2110,62.97,22.67,64.62,26.47,59.95,75
Right Cerebral Cortex,3962,68.52,30.17,64.56,33.51,61.14,92
Right Lateral Ventricle,34,78.46,21.64,76.57,37.8,78.2,0
Right Thalamus,81,108.8,28.43,103.9,27.78,105.2,71
Right Caudate,25,71.35,15.06,73,10.34,65.75,51
Right Putamen,49,79.2,8.476,77.94,9.605,78.26,0
Right Pallidum,11,69.39,3.35,69.28,4.47,69.39,0
Right Hippocampus,25,74.8,39.23,59.32,56.78,76.62,96
Right Amygdala,14,28.91,5.246,27.69,8.073,28.88,0
Right Accumbens,1,,,,,,
