name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Central Opercular Cortex,36,60.54,14.01,60.05,17.1,54.71,83
Parietal Operculum Cortex,14,63,17.64,62.61,23.32,55.65,94
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,155,52.26,28.33,49.47,40.93,7.788e-05,100
Left Cerebral White Matter,2339,41.59,23.2,36.52,27.53,0.0001948,99
Left Cerebral Cortex,4347,53.89,26.55,55.93,33,4.914e-05,99
Left Lateral Ventricle,52,25.05,17.36,21.52,13.36,23.25,92
Left Thalamus,87,68.44,22.03,70.11,31.03,66.57,92
Left Caudate,24,68.09,15.4,73.09,22.36,67.11,85
Left Putamen,53,63.23,14.53,62.93,25.32,60.95,83
Left Pallidum,12,41.44,6.177,38.45,10.15,42,4
Brain-Stem,247,47.41,14.4,48.21,18.47,9.172e-05,98
Left Hippocampus,29,54.19,10.14,54.14,9.743,52.94,65
Left Amygdala,11,49.06,7.802,52.34,6.678,49.37,21
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2300,40.92,22.24,35.19,26.87,0.004208,99
Right Cerebral Cortex,4439,58.01,25.45,58.75,31.56,7.057e-05,99
Right Lateral Ventricle,46,18.67,18.54,11.59,19.27,18.26,93
Right Thalamus,86,64.32,24.73,67.01,31.15,62.54,95
Right Caudate,28,54.39,20.04,56.18,31.86,51.27,93
Right Putamen,53,64.96,13.59,67.78,20.83,65.77,81
Right Pallidum,14,39.66,5.247,41.13,7.781,39.55,0
Right Hippocampus,35,65.95,15.89,66.71,18.82,66.39,83
Right Amygdala,14,52.73,6.959,52.76,9.157,52.43,30
Right Accumbens,2,,,,,,
