name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,142,78.27,30.74,76.54,41.76,68.27,96
Left Cerebral White Matter,1142,65.87,25.23,67.91,34.4,69.71,80
Left Cerebral Cortex,3771,71.65,30.25,69.05,36.57,67.92,92
Left Lateral Ventricle,23,77.69,62.82,45.73,88.94,72.48,95
Left Thalamus,54,105.2,29.77,108.6,40.89,101.9,81
Left Caudate,21,95.81,14.52,95.9,22.88,92.21,52
Left Putamen,30,98.14,13.56,95.95,14.73,94.9,0
Left Pallidum,0,,,,,,
Brain-Stem,27,74.73,29.14,76.26,44.81,70.5,70
Left Hippocampus,23,43.89,10.26,46.27,17.04,41.42,42
Left Amygdala,9,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1071,68.66,25.57,70.95,32.01,69.54,84
Right Cerebral Cortex,3739,75.46,30.18,73.72,32.82,72.43,92
Right Lateral Ventricle,3,,,,,,
Right Thalamus,53,136.5,38.36,133,57.55,133.3,89
Right Caudate,25,91.24,16.73,93.72,26.38,89,57
Right Putamen,30,97.2,17.66,97.26,19.17,95.22,26
Right Pallidum,0,,,,,,
Right Hippocampus,27,65.25,29.52,51.7,27.56,56.53,88
Right Amygdala,16,51.09,10.5,48.41,13.97,48.87,22
Right Accumbens,2,,,,,,
