name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Lingual Gyrus,68,34.91,7.73,33.54,10.64,34.58,0
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",11,18.66,7.50,19.42,6.64,19.07,0
Temporal Occipital Fusiform Cortex,13,28.01,3.66,28.43,6.93,28.04,0
Occipital Fusiform Gyrus,10,32.95,4.98,33.41,7.27,33.09,0
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,11,26.45,3.62,26.13,2.53,25.53,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,99,32.77,9.40,34.53,14.43,32.97,0
Left Cerebral White Matter,2209,22.17,10.12,20.77,11.57,21.34,58
Left Cerebral Cortex,2361,25.67,9.07,24.22,11.52,25.50,0
Left Lateral Ventricle,26,17.26,7.17,17.00,7.75,16.88,0
Left Thalamus,72,32.10,7.18,30.93,10.69,31.90,23
Left Caudate,31,19.58,2.19,19.61,2.28,19.47,0
Left Putamen,56,25.72,3.66,25.00,3.56,25.78,0
Left Pallidum,17,24.91,5.35,24.23,5.16,25.25,0
Brain-Stem,189,34.56,8.12,35.26,10.45,34.35,38
Left Hippocampus,16,26.42,2.02,26.59,2.77,26.00,0
Left Amygdala,10,22.76,2.08,22.36,3.01,22.72,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2208,24.58,12.76,22.82,15.45,21.89,68
Right Cerebral Cortex,2342,28.46,9.95,27.63,12.32,27.70,0
Right Lateral Ventricle,26,24.49,11.54,20.92,9.15,23.11,51
Right Thalamus,69,32.44,9.11,30.96,10.40,33.54,43
Right Caudate,34,18.43,2.57,18.27,1.97,18.77,0
Right Putamen,66,28.20,3.75,27.61,5.70,28.30,0
Right Pallidum,22,35.18,6.31,35.29,7.95,34.60,2
Right Hippocampus,24,27.29,4.33,28.61,7.38,25.45,0
Right Amygdala,5,,,,,,
Right Accumbens,0,,,,,,
