name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",15,12.69,2.012,11.89,1.314,12.72,0
Postcentral Gyrus,49,13.24,4.984,13.94,8.851,13.31,0
Superior Parietal Lobule,16,6.537,2.3,6.478,4.437,6.578,0
"Supramarginal Gyrus, anterior division",17,12.79,4.345,14.99,7.365,12.75,0
"Supramarginal Gyrus, posterior division",8,,,,,,
Angular Gyrus,11,11.84,3.375,10.52,3.009,11.74,0
"Lateral Occipital Cortex, superior division",126,12.24,3.697,11.17,5.394,12.49,0
"Lateral Occipital Cortex, inferior division",56,16.19,3.345,17.8,6.294,15.99,0
Intracalcarine Cortex,4,,,,,,
Frontal Medial Cortex,15,9.42,2.541,8.75,2.475,9.329,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),11,8.216,2.106,7.605,2.195,8.352,0
Subcallosal Cortex,24,11.84,4.817,10.89,4.605,11.37,0
Paracingulate Gyrus,21,14.78,3.131,14.34,4.826,14.78,0
"Cingulate Gyrus, anterior division",45,15.49,9.71,12.55,19,15.66,59
"Cingulate Gyrus, posterior division",51,19.12,3.422,18.85,3.402,19.3,0
Precuneous Cortex,88,15.71,3.143,15.78,4.369,15.72,0
Cuneal Cortex,11,18.78,1.625,18.91,2.286,18.92,0
Frontal Orbital Cortex,56,21.51,4.366,20.52,6.844,21.49,0
"Parahippocampal Gyrus, anterior division",4,,,,,,
"Parahippocampal Gyrus, posterior division",3,,,,,,
Lingual Gyrus,63,23.53,4.362,23.43,6.456,24.1,0
"Temporal Fusiform Cortex, anterior division",3,,,,,,
"Temporal Fusiform Cortex, posterior division",11,13.07,2.603,13.69,4.273,13.12,0
Temporal Occipital Fusiform Cortex,12,15.27,2.816,16.46,3.693,15.3,0
Occipital Fusiform Gyrus,3,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,18,19.19,2.827,20.01,2.548,19.18,0
Parietal Operculum Cortex,4,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,109,20.76,3.528,21.1,4.785,21.04,0
Left Cerebral White Matter,2005,17.42,7.871,16.48,10.13,16.64,65
Left Cerebral Cortex,2073,18.25,5.853,18.52,8.056,18.33,0
Left Lateral Ventricle,5,,,,,,
Left Thalamus,64,29.27,8.079,27.99,9.901,29.33,59
Left Caudate,20,20.77,5.156,19.52,7.72,20.97,0
Left Putamen,39,30.05,4.26,30.84,5.435,30.31,0
Left Pallidum,8,,,,,,
Brain-Stem,180,19.55,8.368,19.68,13.46,20.18,57
Left Hippocampus,15,24.46,2.558,24.27,3.456,24.45,0
Left Amygdala,6,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1946,14.28,6.509,13.57,7.558,12.94,59
Right Cerebral Cortex,2258,14.08,5.557,13.47,7.062,14.18,0
Right Lateral Ventricle,8,,,,,,
Right Thalamus,59,29.05,5.83,28.37,8.186,29.45,3
Right Caudate,20,20.89,3.426,20.57,3.979,20.96,0
Right Putamen,53,25.43,4.839,24.67,7.298,25.81,0
Right Pallidum,10,26.98,3.374,27.14,2.838,26.83,0
Right Hippocampus,16,18.52,1.973,18.4,1.342,18.55,0
Right Amygdala,4,,,,,,
Right Accumbens,2,,,,,,
