name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, anterior division",10,22.84,28.44,0,50.82,5.453e-07,95
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,37.49,18.83,32.98,23.05,36.37,87
Postcentral Gyrus,89,57.08,10.68,58.31,13.26,56.38,83
Superior Parietal Lobule,30,52.91,9.95,53.41,11.94,53.17,85
"Supramarginal Gyrus, anterior division",30,56.77,11.89,55.16,18.34,55.07,81
"Supramarginal Gyrus, posterior division",22,53.09,11.21,55.56,16.95,48.71,83
Angular Gyrus,39,51.15,17.27,54.96,29.48,45.8,95
"Lateral Occipital Cortex, superior division",326,47.76,20.77,50.06,30.92,45.48,97
"Lateral Occipital Cortex, inferior division",114,47.9,17.57,49.4,22.23,47.96,93
Intracalcarine Cortex,13,59.43,7.257,58.04,14.04,57.86,49
Frontal Medial Cortex,34,32.67,27.64,50.13,55.08,2.851e-06,99
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),46,50.67,7.538,51.78,11.65,49.95,68
Subcallosal Cortex,46,29.09,12.48,29.21,14.55,28.98,72
Paracingulate Gyrus,84,55.26,7.696,55.05,11.48,55.38,62
"Cingulate Gyrus, anterior division",103,37.86,10.37,39.13,15.55,39.57,73
"Cingulate Gyrus, posterior division",71,50.1,25.89,51.2,44.93,50.65,97
Precuneous Cortex,172,53.72,15.23,54.58,16.4,53.89,91
Cuneal Cortex,19,44.02,8.971,45.02,10.02,43.46,85
Frontal Orbital Cortex,95,40.23,9.626,41.04,10.11,40.46,42
"Parahippocampal Gyrus, anterior division",20,12.67,15.63,5.451,20.86,1.112e-06,87
"Parahippocampal Gyrus, posterior division",3,,,,,,
Lingual Gyrus,68,44.63,10.06,45.11,13.17,45.76,86
"Temporal Fusiform Cortex, anterior division",6,,,,,,
"Temporal Fusiform Cortex, posterior division",32,18.91,10.51,16.37,20.23,18.42,82
Temporal Occipital Fusiform Cortex,26,39.78,8.591,39.09,10.96,38.99,67
Occipital Fusiform Gyrus,16,44.11,5.343,44.84,7.365,44.67,60
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,18,51.09,8.857,49.57,10.91,49.12,67
Parietal Operculum Cortex,6,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,152,51.6,27.29,52.97,37.79,2.503e-05,99
Left Cerebral White Matter,2119,28.63,17.33,24.84,22.26,28.1,94
Left Cerebral Cortex,3918,48.7,18.77,49.83,21.8,7.47e-05,99
Left Lateral Ventricle,55,8.196,8.466,6.084,7.86,6.789,80
Left Thalamus,77,43.16,10.42,44.14,11.82,41.39,83
Left Caudate,24,37.54,14.57,39.85,25,33.85,94
Left Putamen,50,49.36,7.974,48.98,10.13,49.42,60
Left Pallidum,13,23.22,5.938,23.14,8.089,24.03,21
Brain-Stem,208,32.41,8.991,32.55,9.298,0.0002485,98
Left Hippocampus,21,42.16,15.44,40.57,26.23,40.71,90
Left Amygdala,13,36.55,8.783,33.85,9,36.51,65
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2085,28.48,16.79,25.8,23.46,0.0003354,98
Right Cerebral Cortex,3965,46.24,19.58,48.05,24.27,4.847e-05,99
Right Lateral Ventricle,48,22.07,22.84,8.802,33.75,17.98,97
Right Thalamus,76,44.52,11.58,46.27,15.83,42.99,86
Right Caudate,25,26.31,16.66,24.6,22.49,22.04,96
Right Putamen,45,47.55,8.247,47.07,10.59,46.57,61
Right Pallidum,13,28.5,7.031,26.21,8.989,28.73,47
Right Hippocampus,31,50.33,18.66,46.46,26.75,45.43,91
Right Amygdala,11,38.24,6,36.71,8.934,40.34,0
Right Accumbens,3,,,,,,
