name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Cuneal Cortex,17,56.06,10.63,54.77,14.78,51.93,47
Frontal Orbital Cortex,105,47.13,21.34,46.67,23.65,43.64,65
"Parahippocampal Gyrus, anterior division",24,43.97,37.19,37.9,43.78,31.87,87
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,82,51.13,12.88,49.45,17.99,47.34,53
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",16,32.62,23.06,23.78,31.8,20.93,67
Temporal Occipital Fusiform Cortex,18,30.84,8.908,33.56,15.97,31.44,48
Occipital Fusiform Gyrus,13,52.3,12.55,52.43,16.53,47.19,69
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,27,66.96,17.03,64.82,17.78,60.7,67
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,124,59.32,31.74,60.98,39.43,60.69,94
Left Cerebral White Matter,2298,63.05,21.58,64.4,27.22,62.8,67
Left Cerebral Cortex,4258,69.15,34.06,65.79,38.38,59.89,94
Left Lateral Ventricle,50,85.15,22.49,83.35,20.33,88.05,16
Left Thalamus,83,94.59,28.41,94.68,28.85,94.31,70
Left Caudate,26,85.86,21.09,82.59,32.85,83.28,68
Left Putamen,52,75.21,14.55,71.75,24.15,76.31,0
Left Pallidum,15,76.09,9.774,74.85,15.26,76.09,0
Brain-Stem,181,73.97,19.49,75.72,28.13,69.48,0
Left Hippocampus,34,58.44,19.11,54.72,25.79,53.69,81
Left Amygdala,11,31.54,9.696,33.3,13.45,30.87,46
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2339,61.16,24.08,60.6,28.69,58.99,72
Right Cerebral Cortex,4225,68.58,35.04,64.91,41.88,53.16,96
Right Lateral Ventricle,44,93.04,25.44,88.77,41.9,94.48,15
Right Thalamus,84,98.21,34.1,88.39,38.38,102.8,81
Right Caudate,28,86.3,15.39,86.03,17.57,89.94,0
Right Putamen,53,69.34,7.917,66.96,11.78,71.28,0
Right Pallidum,11,67.95,3.522,66.29,2.798,67.95,0
Right Hippocampus,27,75.56,27.13,76.04,34.93,68.94,80
Right Amygdala,16,42.86,7.972,40.91,4.58,42.1,16
Right Accumbens,4,,,,,,
