name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Frontal Orbital Cortex,67,19.81,4.727,19.32,5.232,19.82,0
"Parahippocampal Gyrus, anterior division",7,,,,,,
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,79,24.43,5.027,25.94,8.551,24.51,0
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",16,15.72,1.491,15.28,2.035,15.74,0
Temporal Occipital Fusiform Cortex,13,14.62,2.767,13.47,2.817,14.57,0
Occipital Fusiform Gyrus,10,20.25,4.881,19.81,8.995,20.47,0
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,20,13.38,3.123,13.06,2.274,13.38,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,105,21.25,8.191,20.21,8.347,22.68,61
Left Cerebral White Matter,2259,15.67,5.951,15.16,7.324,15.36,54
Left Cerebral Cortex,2616,15.51,5.397,14.39,6.525,15.8,0
Left Lateral Ventricle,5,,,,,,
Left Thalamus,82,33.11,7.105,32.67,9.07,33.61,34
Left Caudate,25,23.12,2.404,23.91,3.113,23.17,0
Left Putamen,52,28.57,4.715,28.03,7.538,29.16,0
Left Pallidum,15,20.32,5.629,20.89,5.399,20.34,28
Brain-Stem,177,24.84,7.401,24.79,9.901,23.61,58
Left Hippocampus,26,23.73,4.429,24.3,6.111,23.62,0
Left Amygdala,6,,,,,,
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2244,16.15,6.759,15.68,7.983,12.27,80
Right Cerebral Cortex,2572,17.28,6.122,16.81,7.962,17.72,15
Right Lateral Ventricle,2,,,,,,
Right Thalamus,76,31.15,6.527,29.78,10.09,32,29
Right Caudate,11,20.67,1.807,20.47,2.254,20.68,0
Right Putamen,53,26.82,6.863,26.17,9.102,27.11,61
Right Pallidum,11,17.8,2.171,18.35,1.675,17.65,0
Right Hippocampus,24,21.72,2.527,21.07,3.714,21.7,0
Right Amygdala,3,,,,,,
Right Accumbens,4,,,,,,
