name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Lateral Occipital Cortex, inferior division",86,28.83,24.69,25.18,29.99,22.07,92
Intracalcarine Cortex,13,96.86,33.96,98.00,39.35,91.41,88
Frontal Medial Cortex,22,7.23,6.93,5.18,6.76,6.40,50
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),29,97.05,48.13,72.38,51.91,69.04,90
Subcallosal Cortex,41,53.92,38.13,48.93,60.66,37.80,88
Paracingulate Gyrus,61,80.84,30.13,71.44,28.74,67.27,83
"Cingulate Gyrus, anterior division",80,81.64,37.80,69.02,56.89,57.20,84
"Cingulate Gyrus, posterior division",49,101.15,50.69,80.56,41.77,82.21,92
Precuneous Cortex,109,97.14,50.98,78.93,53.43,75.80,94
Cuneal Cortex,8,,,,,,
Frontal Orbital Cortex,62,41.36,22.06,37.88,29.06,40.20,48
"Parahippocampal Gyrus, anterior division",5,,,,,,
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,60,84.61,34.18,88.19,47.59,77.38,88
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",14,42.36,13.70,40.93,24.00,46.40,73
Temporal Occipital Fusiform Cortex,20,44.77,19.60,43.22,26.80,48.41,81
Occipital Fusiform Gyrus,13,52.77,18.30,52.29,26.83,55.06,81
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,50,90.80,30.09,84.95,39.58,78.72,85
Parietal Operculum Cortex,4,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,126,56.44,38.19,47.57,55.09,50.95,90
Left Cerebral White Matter,1506,60.71,36.95,57.93,50.44,51.82,89
Left Cerebral Cortex,3047,71.57,47.50,62.93,50.22,53.49,95
Left Lateral Ventricle,28,64.74,59.95,41.56,75.19,46.38,91
Left Thalamus,60,92.71,25.16,97.49,36.87,84.93,70
Left Caudate,28,48.73,35.33,44.21,49.64,37.32,89
Left Putamen,37,59.25,22.50,61.98,31.17,52.95,28
Left Pallidum,1,,,,,,
Brain-Stem,53,71.33,37.35,61.20,39.65,72.84,65
Left Hippocampus,25,41.27,22.62,35.81,25.32,37.19,89
Left Amygdala,8,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,1564,64.16,39.61,59.84,47.81,57.67,90
Right Cerebral Cortex,3057,71.66,46.31,65.37,53.48,54.09,95
Right Lateral Ventricle,9,,,,,,
Right Thalamus,56,102.05,28.60,100.77,38.44,93.69,75
Right Caudate,30,59.63,28.89,66.65,50.88,51.76,89
Right Putamen,34,64.75,19.37,64.67,26.40,61.56,0
Right Pallidum,0,,,,,,
Right Hippocampus,25,24.42,19.28,17.96,17.81,24.98,89
Right Amygdala,9,,,,,,
Right Accumbens,0,,,,,,
