name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Temporal Pole,114,21.91,8.06,22.69,10.76,21.92,66
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",11,28.82,10.37,31.67,14.59,27.58,88
"Middle Temporal Gyrus, anterior division",2,,,,,,
"Middle Temporal Gyrus, posterior division",50,22.16,14.63,22.02,21.60,20.10,94
"Middle Temporal Gyrus, temporooccipital part",24,31.18,16.96,34.35,21.98,27.30,96
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",13,12.66,7.17,11.92,12.79,12.00,60
Postcentral Gyrus,88,34.43,10.50,33.96,14.42,32.34,90
Superior Parietal Lobule,23,18.78,11.42,16.31,7.07,17.39,92
"Supramarginal Gyrus, anterior division",9,,,,,,
"Supramarginal Gyrus, posterior division",9,,,,,,
Angular Gyrus,21,30.44,11.19,32.70,14.61,29.03,91
"Lateral Occipital Cortex, superior division",230,34.25,16.64,32.30,26.46,29.18,96
"Lateral Occipital Cortex, inferior division",86,17.44,13.03,16.22,16.67,15.93,93
Intracalcarine Cortex,13,39.56,12.01,41.95,17.48,35.74,95
Frontal Medial Cortex,22,4.57,3.96,3.28,5.33,3.79,61
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),36,37.16,7.92,38.18,8.31,36.70,77
Subcallosal Cortex,41,25.87,12.61,30.35,23.00,24.19,87
Paracingulate Gyrus,70,36.20,8.46,38.05,13.03,36.42,78
"Cingulate Gyrus, anterior division",87,36.86,6.08,37.59,7.26,36.13,48
"Cingulate Gyrus, posterior division",49,57.85,10.41,55.64,15.96,57.43,77
Precuneous Cortex,110,44.17,13.44,43.94,19.68,41.44,92
Cuneal Cortex,8,,,,,,
Frontal Orbital Cortex,63,27.51,7.16,27.72,8.43,27.99,30
"Parahippocampal Gyrus, anterior division",5,,,,,,
"Parahippocampal Gyrus, posterior division",1,,,,,,
Lingual Gyrus,62,40.79,11.94,41.59,19.62,38.67,91
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",14,32.03,11.69,32.87,15.32,32.22,88
Temporal Occipital Fusiform Cortex,20,30.26,12.79,27.58,13.57,27.81,92
Occipital Fusiform Gyrus,13,32.64,10.97,37.30,16.76,28.75,95
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,50,39.02,6.10,39.37,7.55,38.56,54
Parietal Operculum Cortex,4,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,130,21.41,12.17,19.15,17.13,20.65,93
Left Cerebral White Matter,1974,25.43,14.74,23.10,20.98,21.80,94
Left Cerebral Cortex,3131,33.02,14.97,33.76,19.26,29.95,94
Left Lateral Ventricle,111,10.53,9.76,7.92,8.98,9.53,80
Left Thalamus,67,44.90,10.79,45.98,15.69,45.07,77
Left Caudate,29,27.70,14.23,29.03,19.41,26.73,89
Left Putamen,40,38.44,9.05,38.62,14.07,38.38,71
Left Pallidum,14,41.38,7.10,40.57,9.93,41.22,53
Brain-Stem,229,28.36,11.51,26.15,12.69,28.12,80
Left Hippocampus,25,32.17,13.79,31.42,18.09,32.82,90
Left Amygdala,8,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2066,25.73,15.17,23.31,20.87,22.81,94
Right Cerebral Cortex,3126,32.43,15.17,32.98,19.56,30.03,94
Right Lateral Ventricle,68,10.27,7.26,8.71,7.09,10.40,73
Right Thalamus,65,47.14,9.04,46.78,11.53,47.00,67
Right Caudate,30,35.69,16.33,37.80,23.13,34.69,92
Right Putamen,37,39.98,8.43,40.27,12.41,39.56,65
Right Pallidum,14,33.06,8.79,34.24,12.95,33.11,71
Right Hippocampus,25,18.81,13.60,14.29,9.41,18.56,91
Right Amygdala,9,,,,,,
Right Accumbens,0,,,,,,
