name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),34,76.2,11.11,75.81,14.95,75.09,8
Subcallosal Cortex,40,34.94,14.54,35.47,20.6,31.62,43
Paracingulate Gyrus,80,73.18,13.26,74.61,16.11,71.85,42
"Cingulate Gyrus, anterior division",79,67.3,7.974,67.87,9.956,64.13,0
"Cingulate Gyrus, posterior division",74,87.59,11.88,87.73,16.42,86.17,56
Precuneous Cortex,158,76.64,11.98,76.9,16.71,72.27,62
Cuneal Cortex,15,74.95,7.2,77.06,5.864,73.62,0
Frontal Orbital Cortex,102,55.53,16.62,58.02,26.16,54.29,51
"Parahippocampal Gyrus, anterior division",20,42.09,10.36,40.15,16.76,39.44,17
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,69,75.05,11.19,74.37,13.82,72.59,28
"Temporal Fusiform Cortex, anterior division",5,,,,,,
"Temporal Fusiform Cortex, posterior division",15,38.46,17.53,36.39,20.33,36.87,70
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,20,62.17,6.632,64.94,10.39,62.51,0
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,10,65.19,7.962,65.56,8.938,60.9,0
Parietal Operculum Cortex,3,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,70.53,18.95,68.21,24.5,67.17,83
Left Cerebral White Matter,2101,66.58,14.69,66.81,15.27,66.18,36
Left Cerebral Cortex,3898,65.68,19.09,65.5,22.53,64.05,77
Left Lateral Ventricle,38,76.2,25.45,79.24,20.27,71.21,78
Left Thalamus,75,82.28,12.17,79.74,19.53,83.01,0
Left Caudate,19,64.03,10.46,65.49,9.826,60.15,30
Left Putamen,46,65.29,5.785,63.94,7.502,65.59,0
Left Pallidum,10,63.14,4.747,62.76,4.069,63.14,0
Brain-Stem,220,71.29,6.606,70.69,4.316,71.11,0
Left Hippocampus,19,72.15,17.16,73.69,30.47,72.28,77
Left Amygdala,11,38.95,5.99,40.51,6.257,37.8,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2086,70.96,16.13,72.47,17.54,70.58,42
Right Cerebral Cortex,3882,70.89,20.35,71.61,22.75,68.85,80
Right Lateral Ventricle,35,81.66,19.76,85.32,31.72,81.25,46
Right Thalamus,76,92.55,15.84,89.65,23.24,94.67,40
Right Caudate,21,69.88,11.29,74.36,9.627,66.97,35
Right Putamen,47,72.73,6.419,73.22,9.726,72.83,0
Right Pallidum,9,,,,,,
Right Hippocampus,30,67.41,15.03,69.68,22.79,64.82,66
Right Amygdala,13,43.23,5.073,42.07,7.539,42.84,0
Right Accumbens,2,,,,,,
