name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Cuneal Cortex,14,27.86,3.021,27.62,3.595,28.67,0
Frontal Orbital Cortex,72,16.58,3.13,16.42,3.191,16.63,0
"Parahippocampal Gyrus, anterior division",9,,,,,,
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,66,25.62,4.926,25.5,7.846,25.17,3
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",6,,,,,,
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,20,18.91,5.341,20.08,7.91,18.38,55
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,8,,,,,,
Parietal Operculum Cortex,1,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,123,20.84,7.038,21.06,9.886,21.65,57
Left Cerebral White Matter,2085,14.3,4.829,14.13,6.168,14.41,41
Left Cerebral Cortex,2694,13.37,5.671,12.65,6.993,13.88,30
Left Lateral Ventricle,20,18.98,6.86,18.92,8.504,18.47,43
Left Thalamus,75,31.19,7.408,30.6,10.5,31.14,61
Left Caudate,18,20.4,3.302,20.32,4.652,20.54,0
Left Putamen,46,27.92,3.644,27.64,4.606,28.46,0
Left Pallidum,10,19.41,1.837,19.11,1.757,19.37,0
Brain-Stem,220,27.49,5.142,27.03,6.344,27.3,22
Left Hippocampus,17,19.33,1.361,19.25,1.719,19.32,0
Left Amygdala,8,,,,,,
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2070,16.05,4.889,15.94,6.392,16.21,37
Right Cerebral Cortex,2687,15.52,5.481,14.95,6.985,15.94,17
Right Lateral Ventricle,17,19.34,5.689,18.33,7.569,18.98,11
Right Thalamus,76,36.78,7.082,36.35,8.878,36.7,55
Right Caudate,21,20.09,2.257,19.55,2.27,20.19,0
Right Putamen,47,28.36,3.477,29.27,4.545,28.59,0
Right Pallidum,9,,,,,,
Right Hippocampus,23,20.31,2.135,19.9,4.045,20.3,0
Right Amygdala,13,21.17,2.766,21.82,4.291,21.15,0
Right Accumbens,2,,,,,,
