name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Occipital Fusiform Gyrus,16,62.43,6.896,65.1,10.53,62.72,0
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,10,65.19,7.962,65.56,8.938,60.9,0
Parietal Operculum Cortex,3,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,139,70.71,19.19,69.15,25.22,67.19,84
Left Cerebral White Matter,938,63.98,17.51,64.75,19.33,64.83,64
Left Cerebral Cortex,3760,65.56,19.24,65.33,22.68,64,78
Left Lateral Ventricle,19,75.69,32.49,77.57,39.66,67.25,87
Left Thalamus,33,89.62,13.54,91.99,17.81,87.82,36
Left Caudate,19,64.03,10.46,65.49,9.826,60.15,30
Left Putamen,25,66.13,6.657,64.28,8.313,66.47,0
Left Pallidum,0,,,,,,
Brain-Stem,48,72.07,11.03,71.38,7.452,70.96,0
Left Hippocampus,19,72.15,17.16,73.69,30.47,72.28,77
Left Amygdala,11,38.95,5.99,40.51,6.257,37.8,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,958,67.94,18.91,69.01,21.65,68.89,65
Right Cerebral Cortex,3775,70.79,20.51,71.53,23,68.8,81
Right Lateral Ventricle,13,73.93,21.8,76.69,26.54,74.04,60
Right Thalamus,37,100.8,17.32,102.9,19.43,101.1,57
Right Caudate,21,69.88,11.29,74.36,9.627,66.97,35
Right Putamen,32,74.17,6.91,74.72,10.78,74.09,0
Right Pallidum,0,,,,,,
Right Hippocampus,30,67.41,15.03,69.68,22.79,64.82,66
Right Amygdala,13,43.23,5.073,42.07,7.539,42.84,0
Right Accumbens,2,,,,,,
