name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Middle Temporal Gyrus, temporooccipital part",26,20.28,7.21,16.41,13.49,20.29,0
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",8,,,,,,
Postcentral Gyrus,46,19.82,4.267,20.52,4.299,19.9,0
Superior Parietal Lobule,10,15.62,2.783,16.32,4.506,15.57,0
"Supramarginal Gyrus, anterior division",11,19.94,7.901,14.5,13.95,19.83,0
"Supramarginal Gyrus, posterior division",7,,,,,,
Angular Gyrus,27,16.58,4.42,16.01,3.823,16.52,0
"Lateral Occipital Cortex, superior division",185,15.46,4.904,15.85,6.212,15.29,0
"Lateral Occipital Cortex, inferior division",62,20.82,3.942,19.67,7.022,20.79,0
Intracalcarine Cortex,18,25.54,2.641,26.18,3.316,25.58,0
Frontal Medial Cortex,19,30.81,2.073,31.46,2.536,30.85,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),12,7.411,3.578,8.134,5.2,6.806,0
Subcallosal Cortex,11,27.75,4.739,28.11,8.073,28.13,0
Paracingulate Gyrus,25,30.2,8.471,34.25,9.669,30.03,5
"Cingulate Gyrus, anterior division",48,28.41,15.36,21.5,27.76,29.63,73
"Cingulate Gyrus, posterior division",31,19.76,3.784,20.43,5.136,19.77,0
Precuneous Cortex,104,21.06,3.558,21.14,5.211,21.1,0
Cuneal Cortex,15,25.66,3.718,24.59,1.965,26.07,0
Frontal Orbital Cortex,20,28.84,3.183,28.07,3.697,28.98,0
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,53,28.26,2.087,28.17,2.452,28.23,0
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",10,19.95,3.734,19.57,7.047,20.19,0
Temporal Occipital Fusiform Cortex,18,18.01,2.217,18.2,1.991,18.01,0
Occipital Fusiform Gyrus,21,16.42,1.64,16.3,2.719,16.4,0
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,11,22.29,2.104,21.88,1.482,22.28,0
Parietal Operculum Cortex,8,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,116,21.37,5.448,22.25,6.58,21.41,0
Left Cerebral White Matter,2084,23.1,10.41,21.43,11.28,22.05,71
Left Cerebral Cortex,2277,24.44,9.16,23.04,9.577,24.34,33
Left Lateral Ventricle,42,25.02,6.018,24.77,6.774,24.67,0
Left Thalamus,80,46.33,10.93,48.04,15.78,46.75,64
Left Caudate,23,31.71,9.398,31.71,12.97,32.1,38
Left Putamen,44,33.12,5.456,33.37,6.349,33.07,0
Left Pallidum,16,29.87,7.039,29.33,8.213,29.73,27
Brain-Stem,237,30.4,12.77,30.85,16.54,30.34,79
Left Hippocampus,25,27.12,5.303,25.83,6.184,27.22,0
Left Amygdala,8,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2060,20.31,9.168,18.95,10.46,19.42,66
Right Cerebral Cortex,2377,20.04,7.99,18.63,9.944,18.35,33
Right Lateral Ventricle,33,21.59,7.883,20.91,9.308,21.07,2
Right Thalamus,70,42.72,7.293,42.22,10.65,43.75,4
Right Caudate,25,20.85,7.15,20.04,7.286,20.92,0
Right Putamen,47,31.09,6.793,30.68,8.269,31.7,0
Right Pallidum,15,27.94,4.479,27.35,6.758,28.21,0
Right Hippocampus,21,24.99,2.618,25.49,4.222,24.94,0
Right Amygdala,17,29.6,1.919,29.12,2.32,29.61,0
Right Accumbens,0,,,,,,
