name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,131,23.96,15.15,20.73,18.91,24.49,97
Left Cerebral White Matter,1874,26.06,16.32,23.56,22.93,23.87,95
Left Cerebral Cortex,3446,32.84,17.15,33.83,22.27,0.0001469,99
Left Lateral Ventricle,50,10.34,11.21,7.402,8.105,10.34,84
Left Thalamus,74,47.08,14.68,47.92,19.95,48.03,86
Left Caudate,21,25.39,17.51,24.46,24.42,25.44,93
Left Putamen,46,43.4,9.955,43.85,12.32,43.83,71
Left Pallidum,14,38.88,6.552,37.23,8.74,38.46,28
Brain-Stem,226,30.92,14.05,28.42,14.6,0.0002533,98
Left Hippocampus,20,34.18,7.682,33.94,6.589,35.08,67
Left Amygdala,11,38.86,11.54,31.57,19.04,37.54,73
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1874,26.52,16.8,22.89,22.36,25.25,96
Right Cerebral Cortex,3457,34.25,17.14,34.79,22.19,0.0001088,99
Right Lateral Ventricle,43,8.489,6.389,7.464,5.953,8.808,60
Right Thalamus,70,49.02,12.82,49.89,14.38,49.39,82
Right Caudate,18,45.12,12.76,44.57,20.31,44.04,88
Right Putamen,41,46.88,7.288,46.89,10.28,46.1,56
Right Pallidum,13,26.92,4.792,26.39,5.428,27.24,9
Right Hippocampus,22,25.58,12.02,19.31,11.7,28.31,88
Right Amygdala,12,25.07,7.231,23.66,8.263,24.77,35
Right Accumbens,0,,,,,,
