name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Brain-Stem,220,27.86,5.212,27.39,6.429,27.67,22
Left Hippocampus,17,19.59,1.379,19.5,1.742,19.58,0
Left Amygdala,8,,,,,,
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2070,16.26,4.955,16.15,6.478,16.43,37
Right Cerebral Cortex,2687,15.73,5.554,15.15,7.079,16.16,17
Right Lateral Ventricle,17,19.6,5.765,18.57,7.671,19.23,11
Right Thalamus,76,37.28,7.177,36.84,8.997,37.2,55
Right Caudate,21,20.36,2.287,19.82,2.3,20.46,0
Right Putamen,47,28.74,3.523,29.66,4.606,28.98,0
Right Pallidum,9,,,,,,
Right Hippocampus,23,20.59,2.164,20.17,4.099,20.57,0
Right Amygdala,13,21.46,2.803,22.11,4.349,21.43,0
Right Accumbens,2,,,,,,
