name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Supramarginal Gyrus, posterior division",21,104.8,49.58,82.34,66.04,82.26,94
Angular Gyrus,46,92.52,28.25,88.73,37.32,83.12,89
"Lateral Occipital Cortex, superior division",357,90.2,37.77,84.11,42.46,82.17,95
"Lateral Occipital Cortex, inferior division",124,54.71,32.7,56.78,43.03,6.791e-05,99
Intracalcarine Cortex,18,65.74,19.6,69.06,19.31,67.66,31
Frontal Medial Cortex,37,56,47.21,50.96,82.31,2.969e-06,94
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),38,94.08,35.9,85.48,47.33,80.02,89
Subcallosal Cortex,42,60.24,22.73,60.6,27.79,55.64,35
Paracingulate Gyrus,92,92.76,25.72,88.02,33.07,81.51,85
"Cingulate Gyrus, anterior division",103,78.55,21.68,77.64,32.64,67.31,67
"Cingulate Gyrus, posterior division",84,91.2,24.56,88.53,33.98,84.53,85
Precuneous Cortex,182,83.47,28.99,76.8,30.3,81.03,91
Cuneal Cortex,17,64.72,12.52,63.32,18.75,59.93,44
Frontal Orbital Cortex,105,59.59,22.58,59.08,24.49,59.46,42
"Parahippocampal Gyrus, anterior division",24,44.73,35.97,45.76,47.34,4.541e-06,96
"Parahippocampal Gyrus, posterior division",6,,,,,,
Lingual Gyrus,82,54.83,14.15,54.96,19.32,50.57,55
"Temporal Fusiform Cortex, anterior division",8,,,,,,
"Temporal Fusiform Cortex, posterior division",16,38.44,29.37,25.19,41.2,22.62,69
Temporal Occipital Fusiform Cortex,18,37.6,8.564,39.7,12.51,38.2,13
Occipital Fusiform Gyrus,13,61.26,14.17,61.4,23.01,57.46,66
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,27,78.68,20.04,78.12,17.59,70.28,66
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,124,69.77,36.68,71.35,42.22,72.13,93
Left Cerebral White Matter,2298,76.26,25.38,77.88,31.5,77.35,65
Left Cerebral Cortex,4258,83.29,40.82,78.86,43.69,9.585e-05,99
Left Lateral Ventricle,50,75.39,25.28,70.97,34.72,72.72,48
Left Thalamus,83,100.8,27.71,100.2,28.85,98.44,67
Left Caudate,26,75.58,18.42,76.58,31.43,71.72,70
Left Putamen,52,80.84,13.19,82.52,14.48,79.91,0
Left Pallidum,15,84.39,7.034,87.19,9.795,84.8,0
Brain-Stem,181,82.05,22.24,86.26,30.9,73.61,2
Left Hippocampus,34,60.71,21.49,57.97,25.58,55.26,82
Left Amygdala,11,32.26,10.39,33.97,15.15,31.24,51
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2339,76.77,30.13,75.29,33.63,75.58,68
Right Cerebral Cortex,4225,86.26,43.36,81.53,49.54,0.0001463,99
Right Lateral Ventricle,44,80.47,26.81,78.39,45.96,77.88,44
Right Thalamus,84,97.84,28.24,92.64,33.8,101.3,77
Right Caudate,28,78.78,17.85,78.39,20.28,81.96,28
Right Putamen,53,84.42,7.317,83.42,9.324,85.99,0
Right Pallidum,11,83.2,4.185,82.48,2.171,83.01,0
Right Hippocampus,27,90.64,30.64,92.62,43.5,82.74,80
Right Amygdala,16,50.65,7.241,49.5,4.647,49.84,0
Right Accumbens,4,,,,,,
