name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, temporooccipital part",1,,,,,,
Postcentral Gyrus,53,20.09,3.81,20.44,4.35,20.29,0
Superior Parietal Lobule,7,,,,,,
"Supramarginal Gyrus, anterior division",9,,,,,,
"Supramarginal Gyrus, posterior division",5,,,,,,
Angular Gyrus,21,15.36,3.97,14.61,2.96,15.22,0
"Lateral Occipital Cortex, superior division",168,14.99,4.55,15.20,6.77,14.91,0
"Lateral Occipital Cortex, inferior division",68,20.26,3.26,20.29,5.57,20.30,0
Intracalcarine Cortex,8,,,,,,
Frontal Medial Cortex,10,27.20,1.06,27.04,1.57,27.18,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),10,10.44,1.20,10.62,1.39,10.44,0
Subcallosal Cortex,17,20.56,4.17,19.28,6.69,20.63,0
Paracingulate Gyrus,26,26.25,6.47,27.95,9.12,26.12,0
"Cingulate Gyrus, anterior division",32,23.66,11.34,18.90,18.50,23.78,61
"Cingulate Gyrus, posterior division",44,16.80,3.47,17.37,3.77,16.80,0
Precuneous Cortex,86,18.62,2.77,18.57,3.42,18.77,0
Cuneal Cortex,12,21.07,2.71,20.36,0.66,21.28,0
Frontal Orbital Cortex,50,24.15,3.34,23.96,3.45,24.10,0
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,61,23.10,1.73,23.07,1.82,23.08,0
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",10,14.57,4.82,14.26,9.02,14.92,0
Temporal Occipital Fusiform Cortex,20,15.29,2.47,16.16,3.75,15.25,0
Occipital Fusiform Gyrus,17,15.29,1.55,15.55,2.58,15.27,0
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,21,22.63,4.09,21.46,3.73,22.93,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,4,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,92,18.73,3.90,19.00,4.36,18.90,0
Left Cerebral White Matter,2291,20.54,8.78,19.17,9.38,19.56,64
Left Cerebral Cortex,2205,21.72,7.01,20.86,7.34,21.69,0
Left Lateral Ventricle,15,20.61,5.33,18.42,8.35,20.56,0
Left Thalamus,53,35.08,6.01,34.76,8.03,35.20,0
Left Caudate,9,,,,,,
Left Putamen,49,26.07,3.09,26.57,3.70,26.05,0
Left Pallidum,17,26.97,5.55,26.66,6.27,26.86,4
Brain-Stem,276,27.67,10.45,28.19,13.42,27.31,72
Left Hippocampus,24,22.97,3.09,22.84,3.06,22.97,0
Left Amygdala,12,26.13,1.98,27.03,2.80,26.09,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2270,18.28,8.12,16.99,9.38,17.63,59
Right Cerebral Cortex,2219,18.53,5.97,17.77,7.33,18.49,0
Right Lateral Ventricle,14,19.19,5.66,20.60,6.84,19.16,0
Right Thalamus,45,30.57,3.85,30.32,5.31,30.51,0
Right Caudate,9,,,,,,
Right Putamen,54,23.91,4.93,24.14,5.90,23.99,0
Right Pallidum,17,26.96,6.08,25.25,7.22,27.19,18
Right Hippocampus,10,21.97,2.31,21.71,4.02,21.97,0
Right Amygdala,9,,,,,,
Right Accumbens,0,,,,,,
