name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, temporooccipital part",21,29.38,5.087,28.14,6.373,29.11,57
Postcentral Gyrus,72,27.23,6.266,27.22,8.579,27.04,76
Superior Parietal Lobule,23,25.05,4.262,24.9,4.721,24.83,56
"Supramarginal Gyrus, anterior division",27,30.42,7.643,31.32,14.14,30.09,87
"Supramarginal Gyrus, posterior division",19,33.35,10.17,36.02,15.11,32.57,92
Angular Gyrus,40,26.98,10.8,29.84,13.83,26.06,95
"Lateral Occipital Cortex, superior division",300,28.86,10.08,31.55,10.68,29.44,93
"Lateral Occipital Cortex, inferior division",112,24.1,11.27,25.56,17.9,23.41,96
Intracalcarine Cortex,4,,,,,,
Frontal Medial Cortex,32,4.344,3.681,3.781,3.869,8.069e-06,74
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),39,37.76,5.889,37.78,8.243,37.44,65
Subcallosal Cortex,35,16.09,16.81,10.67,29.25,3.14e-06,96
Paracingulate Gyrus,84,36.11,10.25,35.5,14.93,37.08,84
"Cingulate Gyrus, anterior division",87,37.37,7.867,37.79,10.88,37.23,73
"Cingulate Gyrus, posterior division",77,46.62,8.136,46.89,12.28,46.74,75
Precuneous Cortex,149,36.6,7.073,37.46,8.857,36.6,80
Cuneal Cortex,13,33.15,4.183,32.87,6.143,32.67,68
Frontal Orbital Cortex,95,14.94,8.436,14.69,11.07,1.449e-05,89
"Parahippocampal Gyrus, anterior division",14,7.59,7.883,5.357,14.22,9.191e-07,82
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,66,32.99,6.083,33.11,8.147,33.17,72
"Temporal Fusiform Cortex, anterior division",5,,,,,,
"Temporal Fusiform Cortex, posterior division",25,14.29,9.354,12.37,11.72,2.769e-05,96
Temporal Occipital Fusiform Cortex,19,31.51,5.181,32.1,5.321,31.5,53
Occipital Fusiform Gyrus,6,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,23,40.38,8.87,38.18,12.23,40.86,81
Parietal Operculum Cortex,7,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,136,32.49,7.85,32.67,9.729,32.65,91
Left Cerebral White Matter,2041,21.47,10.56,20.2,15.39,20.69,90
Left Cerebral Cortex,3687,28.46,12.77,30.56,15.58,9.517e-05,99
Left Lateral Ventricle,39,11.2,7.958,10.46,9.165,10.07,75
Left Thalamus,66,32.49,10.08,34.54,15.56,32.92,79
Left Caudate,22,28.73,13.49,33.68,22.93,29.17,87
Left Putamen,39,28.93,4.911,29.79,5.199,29.03,1
Left Pallidum,8,,,,,,
Brain-Stem,183,17.01,9.216,17.38,13.85,18.47,70
Left Hippocampus,19,28.8,6.104,28.65,7.482,28.2,51
Left Amygdala,13,26.65,5.847,24.59,9.17,26.82,31
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1986,18.28,9.453,16.73,12.73,16.46,89
Right Cerebral Cortex,3755,25.34,11.39,26.67,13.77,6.209e-05,99
Right Lateral Ventricle,37,17.24,12.6,14.74,17.46,16.71,89
Right Thalamus,62,34.39,8.549,35.46,14.12,34.57,66
Right Caudate,26,22.27,10.64,20.24,19.95,23.79,83
Right Putamen,53,25.85,4.761,25.72,6.848,26.16,0
Right Pallidum,10,26.48,3.607,26.83,2.71,26.36,0
Right Hippocampus,20,27.36,4.297,27.53,6.708,27.23,0
Right Amygdala,15,24.74,5.598,23.51,10.26,24.89,9
Right Accumbens,2,,,,,,
