name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",16,23.37,3.20,23.69,2.93,23.65,0
Postcentral Gyrus,95,19.49,5.97,18.91,7.01,21.00,32
Superior Parietal Lobule,9,,,,,,
"Supramarginal Gyrus, anterior division",11,19.25,2.13,20.38,3.83,19.30,0
"Supramarginal Gyrus, posterior division",5,,,,,,
Angular Gyrus,21,19.79,1.44,19.92,1.86,19.80,0
"Lateral Occipital Cortex, superior division",179,19.08,3.87,18.58,3.27,19.61,0
"Lateral Occipital Cortex, inferior division",56,22.08,4.82,22.62,5.41,22.30,0
Intracalcarine Cortex,13,33.29,2.96,32.77,2.07,32.98,0
Frontal Medial Cortex,15,34.27,17.86,31.88,24.78,21.25,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),22,13.46,2.23,13.41,2.28,13.28,0
Subcallosal Cortex,25,18.13,3.20,17.89,3.17,17.60,0
Paracingulate Gyrus,37,14.09,1.73,13.80,2.06,14.01,0
"Cingulate Gyrus, anterior division",39,13.63,1.53,13.67,1.40,13.58,0
"Cingulate Gyrus, posterior division",25,17.46,2.17,17.15,2.60,17.42,0
Precuneous Cortex,82,21.27,2.72,20.88,2.70,21.07,0
Cuneal Cortex,10,34.30,4.83,33.16,6.84,35.23,0
Frontal Orbital Cortex,75,18.95,4.69,18.01,4.44,18.23,0
"Parahippocampal Gyrus, anterior division",7,,,,,,
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,73,26.55,5.42,25.70,8.64,26.10,0
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",23,16.05,2.16,16.21,2.90,15.86,0
Temporal Occipital Fusiform Cortex,8,,,,,,
Occipital Fusiform Gyrus,26,24.05,3.89,25.12,6.02,23.70,0
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,20,17.73,3.41,19.13,3.33,17.63,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,2,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,122,27.16,8.01,27.26,11.50,26.92,24
Left Cerebral White Matter,2307,17.82,6.28,17.45,7.05,17.69,30
Left Cerebral Cortex,2543,17.81,6.88,16.55,6.76,17.62,3
Left Lateral Ventricle,30,21.43,5.52,20.56,7.67,21.47,17
Left Thalamus,64,31.00,6.29,29.94,8.85,31.17,42
Left Caudate,13,19.04,2.91,20.01,3.17,19.09,0
Left Putamen,43,27.30,4.67,26.40,5.51,27.77,0
Left Pallidum,15,22.55,2.74,22.61,3.81,22.45,0
Brain-Stem,226,30.78,4.59,31.02,5.97,30.74,0
Left Hippocampus,13,19.43,1.74,19.99,1.88,19.36,0
Left Amygdala,6,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2231,19.73,6.25,19.63,7.44,19.66,24
Right Cerebral Cortex,2562,19.96,6.08,19.51,6.77,19.90,0
Right Lateral Ventricle,20,21.39,5.04,20.15,7.17,21.61,0
Right Thalamus,62,33.55,6.25,33.55,8.79,33.54,40
Right Caudate,20,18.90,1.71,19.21,2.22,18.93,0
Right Putamen,46,26.73,3.46,27.65,4.60,26.72,0
Right Pallidum,14,26.76,2.87,26.42,5.28,26.75,0
Right Hippocampus,21,21.41,2.35,20.57,4.12,21.31,0
Right Amygdala,5,,,,,,
Right Accumbens,2,,,,,,
