name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Pallidum,0,,,,,,
Brain-Stem,57,76.23,11.73,79.91,17.70,73.26,0
Left Hippocampus,14,83.54,17.68,85.83,27.35,80.78,76
Left Amygdala,16,38.38,5.62,39.66,10.00,36.59,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1093,84.31,21.84,85.04,28.21,84.26,57
Right Cerebral Cortex,3577,88.59,25.34,88.40,28.80,85.77,76
Right Lateral Ventricle,22,95.86,30.11,106.97,50.20,95.73,82
Right Thalamus,43,97.30,16.19,95.27,22.30,94.35,57
Right Caudate,20,68.18,9.62,70.89,10.61,65.61,0
Right Putamen,41,80.45,7.69,80.41,12.22,79.46,0
Right Pallidum,1,,,,,,
Right Hippocampus,25,79.79,12.69,76.17,17.56,78.18,24
Right Amygdala,13,44.50,4.95,44.00,6.61,44.09,0
Right Accumbens,3,,,,,,
