name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Superior Temporal Gyrus, posterior division",11,53.94,19.49,56.37,20.63,51.85,74
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",43,47.93,26.27,47.29,39.2,49.42,91
"Middle Temporal Gyrus, temporooccipital part",44,51.9,15.78,52.62,13.7,53.3,83
"Inferior Temporal Gyrus, anterior division",10,23.38,30.74,1.322,43.53,43.87,64
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",30,28.75,16.86,24.54,17.6,26.97,87
Postcentral Gyrus,89,93.66,38,84.66,37.48,81.72,91
Superior Parietal Lobule,27,96.72,46.46,84.32,58.83,77.96,95
"Supramarginal Gyrus, anterior division",30,85.38,35.63,72.3,47.92,72.4,91
"Supramarginal Gyrus, posterior division",22,59.88,18.15,57.53,23.44,53.45,84
Angular Gyrus,39,66.13,33.93,61.8,44.62,50.99,96
"Lateral Occipital Cortex, superior division",324,66.43,43.25,61.6,47.71,56.57,97
"Lateral Occipital Cortex, inferior division",114,49.06,23.2,46.02,26.7,45.53,91
Intracalcarine Cortex,13,76.24,10.22,77.8,16.61,69.99,0
Frontal Medial Cortex,34,63.66,26.97,60.67,23.73,58.95,89
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),45,78.61,24.84,75.67,27.76,70.61,81
Subcallosal Cortex,46,46.8,24.07,50.86,28.02,45.76,71
Paracingulate Gyrus,84,91.8,33.02,80.02,36.36,78.84,85
"Cingulate Gyrus, anterior division",99,61.85,14.08,60.11,18.31,61.65,37
"Cingulate Gyrus, posterior division",70,70,40.09,72.73,55.55,73.3,95
Precuneous Cortex,170,79.68,38.65,73.54,32.05,72.05,92
Cuneal Cortex,19,50.61,14.12,53.73,19.42,49.89,82
Frontal Orbital Cortex,94,67.21,21.78,68.75,29.79,66.72,18
"Parahippocampal Gyrus, anterior division",20,16.8,22.7,8.849,28.02,13.5,67
"Parahippocampal Gyrus, posterior division",3,,,,,,
Lingual Gyrus,68,52.9,12.31,52.85,15.33,49.71,58
"Temporal Fusiform Cortex, anterior division",6,,,,,,
"Temporal Fusiform Cortex, posterior division",32,19.18,15.57,15.99,30.6,11.49,85
Temporal Occipital Fusiform Cortex,26,43.71,11.8,44.37,13.46,43.55,41
Occipital Fusiform Gyrus,16,43.01,7.757,43.31,12.8,41.66,66
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,18,72.3,23.73,67.16,38.46,58.99,81
Parietal Operculum Cortex,6,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,151,82.34,40.13,82.77,51.95,76.09,95
Left Cerebral White Matter,1222,55.25,30.77,54.59,43.13,50.64,87
Left Cerebral Cortex,3842,74.17,39.65,69.78,43.34,63.03,94
Left Lateral Ventricle,1,,,,,,
Left Thalamus,49,103.2,28.37,95.99,26.72,108.6,71
Left Caudate,23,99.77,18.81,99.06,15.49,96.92,60
Left Putamen,50,72.8,15.44,74.57,24.22,65.94,61
Left Pallidum,0,,,,,,
Brain-Stem,60,58.84,34.95,47.96,21.09,55.35,66
Left Hippocampus,21,62.2,41.03,65.71,71.52,31.12,93
Left Amygdala,13,50.76,18.53,45.14,14.57,51.52,57
Left Accumbens,3,,,,,,
Right Cerebral White Matter,1198,46.56,27.65,45.93,37.29,39.62,79
Right Cerebral Cortex,3894,65.31,37.08,60.38,39.61,54.9,92
Right Lateral Ventricle,10,112.3,76.07,120.9,127.4,97.12,95
Right Thalamus,53,104.5,37.72,96.61,29,98.49,79
Right Caudate,19,86.27,19.1,85.29,16.18,85.5,37
Right Putamen,39,66.58,15.04,65.67,21.66,55.9,49
Right Pallidum,0,,,,,,
Right Hippocampus,31,73.42,41.17,75.05,64.57,51.97,94
Right Amygdala,11,43.12,13.86,39.19,14.56,42.3,28
Right Accumbens,3,,,,,,
