name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2085,48.36,23.9,47.64,28.76,40.74,66
Right Cerebral Cortex,3965,65.54,37.12,60.49,39.84,54.93,92
Right Lateral Ventricle,48,84.13,40.76,82.42,34.27,85.45,78
Right Thalamus,76,100.2,33.25,93.86,24.27,97.6,71
Right Caudate,25,82.25,18.81,82.83,26.56,84.82,23
Right Putamen,45,65.85,14.66,64.43,21.95,56,41
Right Pallidum,13,65.35,4.236,63.96,4.124,65.35,0
Right Hippocampus,31,73.42,41.17,75.05,64.57,51.97,94
Right Amygdala,11,43.12,13.86,39.19,14.56,42.3,28
Right Accumbens,3,,,,,,
