name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Frontal Orbital Cortex,90,18.57,4.302,18.77,5.685,18.49,0
"Parahippocampal Gyrus, anterior division",21,13.56,7.891,14.51,17.1,12.8,17
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,76,42.86,9.673,44,15.15,45.19,56
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",19,15.2,8.485,14.75,14.33,12.97,59
Temporal Occipital Fusiform Cortex,27,32.67,4.398,31.6,6.327,33.11,0
Occipital Fusiform Gyrus,12,42.06,8.903,44.37,13.55,43.12,55
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,34,31.93,7.72,32.44,10.55,31.14,24
Parietal Operculum Cortex,5,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,139,39.57,14.36,41.72,18.19,37.78,88
Left Cerebral White Matter,1148,31.74,11.35,32.79,13.97,32.78,63
Left Cerebral Cortex,4021,29.74,13.85,30.49,18.24,27.44,86
Left Lateral Ventricle,31,41.46,17.33,47.53,33.98,39.97,77
Left Thalamus,57,59.88,12.88,60.29,16.54,60.64,64
Left Caudate,25,24.85,13.11,26.26,21.74,24.89,69
Left Putamen,47,27.65,5.779,29.07,7.747,27.73,0
Left Pallidum,0,,,,,,
Brain-Stem,44,37.7,7.279,39.32,10.75,37.46,0
Left Hippocampus,23,23.47,7.985,23.71,6.465,22.35,49
Left Amygdala,13,21.27,3.497,21.29,5.621,21.36,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,1133,27.39,10.91,27.11,12.29,28.01,64
Right Cerebral Cortex,3986,26.99,13.22,26.14,16.52,25.49,83
Right Lateral Ventricle,22,34.18,15.6,26.54,28.39,33.34,70
Right Thalamus,52,58.39,11.33,60.99,10.71,59.55,49
Right Caudate,28,21.2,9.508,19.96,18.19,19.33,50
Right Putamen,47,23.5,5.28,24.18,6.097,23.53,0
Right Pallidum,2,,,,,,
Right Hippocampus,30,26.99,6.715,26.59,8.208,26.71,0
Right Amygdala,16,15.94,7.776,14.43,10.7,16.52,9
Right Accumbens,3,,,,,,
