name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
"Middle Temporal Gyrus, posterior division",17,18.63,3.62,17.47,6.25,18.35,0
"Middle Temporal Gyrus, temporooccipital part",7,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",6,,,,,,
Postcentral Gyrus,86,13.51,6.71,13.87,8.85,13.56,0
Superior Parietal Lobule,26,11.51,6.29,10.16,11.71,11.13,0
"Supramarginal Gyrus, anterior division",15,16.40,4.55,17.88,8.32,16.35,0
"Supramarginal Gyrus, posterior division",6,,,,,,
Angular Gyrus,11,11.74,5.19,10.09,3.10,11.06,0
"Lateral Occipital Cortex, superior division",184,11.26,6.30,11.26,10.84,11.99,0
"Lateral Occipital Cortex, inferior division",47,12.04,4.84,11.52,8.37,11.78,0
Intracalcarine Cortex,18,30.34,2.71,31.25,3.18,30.36,0
Frontal Medial Cortex,8,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),23,21.75,4.27,21.79,6.89,21.83,0
Subcallosal Cortex,25,53.59,24.11,60.61,48.93,33.71,18
Paracingulate Gyrus,44,27.51,5.16,25.87,7.47,26.90,0
"Cingulate Gyrus, anterior division",30,25.11,3.33,26.12,6.07,24.99,0
"Cingulate Gyrus, posterior division",35,29.20,4.80,29.97,7.27,29.05,0
Precuneous Cortex,112,25.92,5.68,26.77,8.53,26.24,0
Cuneal Cortex,14,33.59,6.11,31.39,3.46,35.22,23
Frontal Orbital Cortex,51,37.21,8.03,36.07,12.14,36.87,0
"Parahippocampal Gyrus, anterior division",18,36.13,8.03,37.57,12.00,34.76,0
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,95,34.21,4.23,34.29,5.27,34.37,0
"Temporal Fusiform Cortex, anterior division",4,,,,,,
"Temporal Fusiform Cortex, posterior division",31,23.24,3.80,23.17,2.95,23.46,0
Temporal Occipital Fusiform Cortex,11,24.69,2.42,24.45,2.62,24.75,0
Occipital Fusiform Gyrus,16,21.61,2.13,21.52,2.51,21.62,0
Frontal Operculum Cortex,4,,,,,,
Central Opercular Cortex,26,17.00,3.23,16.72,3.92,16.83,0
Parietal Operculum Cortex,3,,,,,,
Planum Polare,3,,,,,,
Heschl's Gyrus (includes H1 and H2),1,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,107,21.77,6.01,20.62,9.18,22.12,0
Left Cerebral White Matter,2529,28.63,12.82,27.13,13.48,27.26,66
Left Cerebral Cortex,2436,25.37,16.09,23.19,11.66,24.12,0
Left Lateral Ventricle,19,36.36,9.55,38.20,9.59,36.77,28
Left Thalamus,77,49.03,9.82,48.44,14.20,50.10,43
Left Caudate,16,35.45,5.34,37.89,4.91,35.61,0
Left Putamen,46,40.10,8.29,38.94,12.44,40.54,6
Left Pallidum,14,46.14,5.01,43.95,8.63,46.26,0
Brain-Stem,237,52.54,10.26,52.05,15.14,52.17,53
Left Hippocampus,19,32.82,7.24,33.05,10.16,32.92,0
Left Amygdala,9,,,,,,
Left Accumbens,5,,,,,,
Right Cerebral White Matter,2417,26.01,11.56,25.40,13.06,25.92,57
Right Cerebral Cortex,2513,22.07,12.77,21.38,13.06,21.47,8
Right Lateral Ventricle,28,28.48,5.73,28.71,6.55,27.67,0
Right Thalamus,78,44.38,11.66,41.52,13.28,45.53,62
Right Caudate,27,30.16,2.56,30.13,3.63,30.28,0
Right Putamen,40,41.63,7.55,40.22,10.31,42.38,0
Right Pallidum,14,46.05,6.22,45.43,7.76,45.92,0
Right Hippocampus,20,34.19,4.74,34.25,7.22,34.29,0
Right Amygdala,13,35.59,4.22,35.20,6.65,35.77,0
Right Accumbens,2,,,,,,
