name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Cerebral Cortex,3744,76.15,38.62,76.57,40.46,1.633e-05,99
Left Lateral Ventricle,37,56.53,20.49,62.8,20.79,50.8,76
Left Thalamus,46,91.07,20.23,92.87,18.78,88.4,61
Left Caudate,22,64.15,23.94,66.07,24.69,61.39,75
Left Putamen,41,77.02,14.53,80.37,12.13,76.67,0
Left Pallidum,0,,,,,,
Brain-Stem,36,79.86,22.44,78.57,20.88,73.42,10
Left Hippocampus,25,50.03,10.77,51.03,12.87,51.11,29
Left Amygdala,10,34.02,11.44,35.01,16.32,35.02,54
Left Accumbens,0,,,,,,
Right Cerebral White Matter,1138,70.81,25.76,71.42,31.07,8.043e-05,97
Right Cerebral Cortex,3856,75.07,38.45,75.19,37.29,1.229e-05,99
Right Lateral Ventricle,30,58.79,29.96,57.34,44.68,57.65,74
Right Thalamus,49,95.11,19.16,97.49,26.36,92.86,58
Right Caudate,25,59.85,28.31,62.91,46.87,58.22,79
Right Putamen,44,71.37,17.59,75.39,18.37,70.62,24
Right Pallidum,2,,,,,,
Right Hippocampus,23,49.76,13.49,47.47,19.43,50.07,41
Right Amygdala,17,43.04,11.7,41.53,13.72,42.21,41
Right Accumbens,0,,,,,,
