name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Occipital Fusiform Gyrus,27,42.72,9.375,42.98,16.4,41.69,80
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,25,57.55,13.92,52.41,15.51,55.43,84
Parietal Operculum Cortex,10,71.16,9.279,71.15,12.01,71.28,81
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,139,52.25,16.53,51.33,20.33,52.37,95
Left Cerebral White Matter,2124,33.07,16.95,28.97,22.69,0.0003432,98
Left Cerebral Cortex,3829,46.16,21.33,48.3,25.41,3.725e-05,99
Left Lateral Ventricle,55,22.04,13.52,20.54,20.88,19.69,86
Left Thalamus,80,47.42,13.71,48.99,18.48,47.75,85
Left Caudate,23,37.49,12.5,36.26,16.21,37.66,83
Left Putamen,44,41.91,8.027,42.13,13.08,42.13,55
Left Pallidum,16,25.87,6.006,25.92,5.693,26,12
Brain-Stem,237,28.27,12.14,29.46,17.06,29.82,75
Left Hippocampus,25,41.2,8.312,41.2,12.08,41.47,55
Left Amygdala,10,32.08,8.122,32.89,11.27,31.79,56
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2095,29.84,15.18,26.96,19.45,0.0004807,98
Right Cerebral Cortex,3926,43.73,18.89,45.97,20.49,2.77e-05,99
Right Lateral Ventricle,45,16.97,11.13,15.77,18.34,17.36,79
Right Thalamus,70,47.72,11.29,46.79,17.2,48.82,77
Right Caudate,25,35.42,14.22,41.71,17.96,34.62,87
Right Putamen,47,39.86,8.478,41.62,10.83,40.89,48
Right Pallidum,15,25.08,4.442,24.15,6.7,25.48,0
Right Hippocampus,23,39.92,8.863,38.76,12.97,39.64,57
Right Amygdala,17,36.42,6.592,34.23,8.298,36.34,21
Right Accumbens,0,,,,,,
