name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Left Thalamus,83,41.8,12.46,38.59,17.09,41.67,84
Left Caudate,26,45.43,8.983,46.79,9.7,45.33,68
Left Putamen,52,35.56,7.741,35.25,11.57,35.34,57
Left Pallidum,15,18.29,6.719,19.54,7.85,18.32,33
Brain-Stem,181,23.38,9.014,22.33,12.08,22.55,70
Left Hippocampus,34,42.2,10.77,40.66,9.274,41.68,84
Left Amygdala,11,29.29,6.215,31.24,8.643,28.98,21
Left Accumbens,4,,,,,,
Right Cerebral White Matter,2339,20.68,12.99,17.8,15.99,8.824,97
Right Cerebral Cortex,4225,37.44,14.7,38.2,19.61,0.0005952,99
Right Lateral Ventricle,44,13.82,14.45,7.748,15.16,13.1,88
Right Thalamus,84,41.28,15.1,38.35,13.32,40.79,87
Right Caudate,28,27.42,17.47,27.41,34.1,27.62,92
Right Putamen,53,30.33,9.7,32.26,14.07,30.01,77
Right Pallidum,11,16.23,2.996,16.94,3.23,15.88,0
Right Hippocampus,27,43.25,11.05,41.13,16.39,42.34,78
Right Amygdala,16,36.39,3.766,37.07,4.06,36.1,0
Right Accumbens,4,,,,,,
