name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Superior Frontal Gyrus,25,54.59,9.954,53.08,12.81,52.81,89
Middle Frontal Gyrus,65,53.14,16.05,55.37,21.71,51.36,95
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",20,37.62,12.58,39.15,17.95,38.52,80
Precentral Gyrus,91,47.87,11.5,47.98,15.88,46.92,89
Temporal Pole,150,31.14,14.55,33.05,14.82,7.726e-06,97
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",10,49.15,9.683,54,12.6,53.26,67
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",43,30.46,11.68,29.94,19.29,28.46,91
"Middle Temporal Gyrus, temporooccipital part",39,38.48,12.72,38.45,15.4,38.76,91
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",8,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",27,35.62,8.138,36.72,9.607,34.96,58
Postcentral Gyrus,90,41.18,9.37,41.58,9.567,40.39,87
Superior Parietal Lobule,27,37,8.496,38.09,10.55,38.88,77
"Supramarginal Gyrus, anterior division",29,42.39,9.515,40.16,13.39,40.76,88
"Supramarginal Gyrus, posterior division",21,47.02,10.31,50.35,13.07,46.75,90
Angular Gyrus,44,49.33,10.78,49.94,9.656,48.41,89
"Lateral Occipital Cortex, superior division",316,41.06,17.4,41.59,24.85,41.9,97
"Lateral Occipital Cortex, inferior division",115,39.71,12.44,42.91,14.7,0.0001818,100
Intracalcarine Cortex,9,,,,,,
Frontal Medial Cortex,30,16.22,13.5,14.64,26.04,8.722e-06,93
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),44,57.23,15.43,59.89,17.92,57.51,90
Subcallosal Cortex,42,21.8,12.08,20.07,17.25,21.83,73
Paracingulate Gyrus,85,59.44,10.6,59.71,12.54,59.91,85
"Cingulate Gyrus, anterior division",104,47.42,13.18,48.71,18.46,47.44,83
"Cingulate Gyrus, posterior division",66,67,17.15,65.4,25.01,66.11,89
Precuneous Cortex,166,58.71,11.78,59.77,15.01,57.48,91
Cuneal Cortex,16,38.56,9.502,38.85,16.68,34.4,89
Frontal Orbital Cortex,83,39.1,13.77,39.51,17.14,1.456e-05,96
"Parahippocampal Gyrus, anterior division",17,26.69,14.9,28.12,9.655,3.894e-06,96
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,71,41.81,7.953,41.48,10.57,41.2,81
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",23,27.48,11.36,26.57,19.04,26.08,80
Temporal Occipital Fusiform Cortex,14,36.95,6.825,37.74,5.872,36.08,59
Occipital Fusiform Gyrus,16,34.74,13.12,34,19.47,31.42,96
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,33,49.37,9.446,49.31,16.11,49.5,68
Parietal Operculum Cortex,8,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,46.7,14.51,47.51,19.57,42.63,98
Left Cerebral White Matter,2111,24.83,15.02,21.4,19.46,24.15,94
Left Cerebral Cortex,3903,40.69,17.68,41.65,22.37,9.032e-05,99
Left Lateral Ventricle,56,14.68,17.77,8.745,12.03,14.75,93
Left Thalamus,80,49.5,13.64,48.21,18.48,49.19,85
Left Caudate,21,51.19,12.16,50.54,15.13,52.52,83
Left Putamen,45,46.54,11.94,50.03,16.32,46.07,83
Left Pallidum,12,24.04,4.498,24.13,7.298,24.37,0
Brain-Stem,198,25.65,8.772,24.03,9.431,24.73,62
Left Hippocampus,23,37.91,7.075,37.13,10.43,37.27,46
Left Amygdala,9,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2088,24.42,15.04,21.14,19.05,24.38,94
Right Cerebral Cortex,3852,42.2,16.15,43.03,20.82,0.0001861,99
Right Lateral Ventricle,49,10.55,11.39,5.626,10.89,10.98,84
Right Thalamus,78,57.48,19.5,52.39,23.21,55.96,92
Right Caudate,25,49,8.485,49.27,8.955,48.61,63
Right Putamen,48,44.63,12.53,46.41,17.66,43.99,82
Right Pallidum,15,21.99,6.525,20.4,12.01,21.29,35
Right Hippocampus,27,47.77,11.83,44.89,11.26,47.6,77
Right Amygdala,16,43.2,6.51,41.78,10.75,42.61,20
Right Accumbens,2,,,,,,
