name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Paracingulate Gyrus,26,26.48,6.93,29.45,10.09,25.95,0
"Cingulate Gyrus, anterior division",32,22.28,10.82,17.06,16.76,22.28,61
"Cingulate Gyrus, posterior division",44,17.93,4.15,18.57,5.09,17.66,0
Precuneous Cortex,86,22.52,3.81,22.32,4.64,22.51,0
Cuneal Cortex,12,27.74,3.57,26.51,1.50,28.00,0
Frontal Orbital Cortex,50,25.51,3.05,24.86,2.88,25.57,0
"Parahippocampal Gyrus, anterior division",6,,,,,,
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,61,26.60,1.58,26.67,2.09,26.46,0
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",10,15.74,5.03,16.39,9.91,16.15,0
Temporal Occipital Fusiform Cortex,20,17.01,2.41,17.61,3.67,17.07,0
Occipital Fusiform Gyrus,17,19.86,2.38,19.31,4.23,19.75,0
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,21,24.59,5.41,23.25,6.64,24.38,0
Parietal Operculum Cortex,0,,,,,,
Planum Polare,4,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,92,25.94,5.56,26.64,6.32,26.07,0
Left Cerebral White Matter,2291,24.50,10.32,23.05,10.95,24.05,56
Left Cerebral Cortex,2186,28.13,12.55,26.24,10.99,26.69,5
Left Lateral Ventricle,15,20.75,5.14,18.61,8.57,20.69,0
Left Thalamus,53,33.13,6.45,32.60,7.93,33.05,16
Left Caudate,9,,,,,,
Left Putamen,49,25.40,2.84,25.38,3.70,25.45,0
Left Pallidum,17,26.40,5.08,26.54,5.65,26.44,0
Brain-Stem,270,32.53,9.68,32.48,11.39,33.47,37
Left Hippocampus,24,24.77,3.42,23.74,3.81,24.69,0
Left Amygdala,12,25.64,1.98,25.72,3.08,25.43,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,2270,22.24,10.09,20.76,10.93,21.77,54
Right Cerebral Cortex,2202,23.63,12.03,21.97,8.40,22.45,0
Right Lateral Ventricle,14,18.51,5.10,18.23,4.96,18.74,0
Right Thalamus,45,28.53,3.92,28.43,5.98,28.52,0
Right Caudate,9,,,,,,
Right Putamen,54,23.35,4.55,23.52,5.62,23.54,0
Right Pallidum,17,26.68,5.62,24.96,6.29,27.04,7
Right Hippocampus,10,22.69,2.81,23.59,4.03,22.53,0
Right Amygdala,9,,,,,,
Right Accumbens,0,,,,,,
