name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),46,42.33,6.389,43.24,8.526,41.64,69
Subcallosal Cortex,46,29.29,12.64,29.44,14.61,29.37,73
Paracingulate Gyrus,84,53.06,7.792,53.25,10.74,52.49,71
"Cingulate Gyrus, anterior division",103,36.65,10.09,37.91,14.35,38.19,74
"Cingulate Gyrus, posterior division",71,46.28,24.16,49.31,40.5,46.24,97
Precuneous Cortex,172,47.74,14.23,48.75,16.11,47.11,93
Cuneal Cortex,19,37.66,7.802,37.5,10.77,37.14,85
Frontal Orbital Cortex,95,39.2,10.06,40.26,12.77,39.32,54
"Parahippocampal Gyrus, anterior division",20,13.38,15.49,6.731,19.09,4.789e-06,87
"Parahippocampal Gyrus, posterior division",3,,,,,,
Lingual Gyrus,68,37.19,7.394,37.36,7.889,38.44,82
"Temporal Fusiform Cortex, anterior division",6,,,,,,
"Temporal Fusiform Cortex, posterior division",32,16.88,11.41,14,18.44,10.65,91
Temporal Occipital Fusiform Cortex,26,31.98,7.601,31.4,8.101,31.26,72
Occipital Fusiform Gyrus,16,31.44,4.185,30.56,7.541,31.68,68
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,18,42.67,7.892,41.96,12.07,40.38,69
Parietal Operculum Cortex,6,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,152,41.94,21.5,43.4,30.36,3.45e-05,99
Left Cerebral White Matter,2119,23.92,14.51,20.49,19.39,23.27,94
Left Cerebral Cortex,3918,40.82,15.4,41.91,18.22,0.001338,99
Left Lateral Ventricle,55,9.122,8.908,6.565,8.855,8.456,78
Left Thalamus,77,44.39,11.56,44.38,13,43.04,83
Left Caudate,24,44.01,16.58,45.23,27.43,40.26,94
Left Putamen,50,49.62,8.89,49.05,9.428,49.43,65
Left Pallidum,13,22.54,6.094,22.42,9.629,22.94,31
Brain-Stem,208,30.53,9.188,30.86,8.573,0.0002654,98
Left Hippocampus,21,38.95,17.9,38.76,32.26,32.56,94
Left Amygdala,13,35.44,7.812,33.69,7.779,35.56,61
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2085,21.85,12.88,19.14,18.57,20.36,92
Right Cerebral Cortex,3965,35.89,14.86,37.29,19.28,0.0001086,99
Right Lateral Ventricle,48,21.27,20.93,11.32,30.48,21.67,96
Right Thalamus,76,44.24,10.71,45,11.48,43.91,80
Right Caudate,25,28.19,17.68,26.27,20.46,25.59,95
Right Putamen,45,41.95,7.512,41.82,7.841,40.58,63
Right Pallidum,13,23.67,5.328,21.22,7.344,24.11,36
Right Hippocampus,31,47.67,20.16,51.23,29.35,35.34,94
Right Amygdala,11,32.17,7.283,29.77,9.999,33.92,26
Right Accumbens,3,,,,,,
