name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
Angular Gyrus,20,10.81,1.37,11.20,2.13,10.81,0
"Lateral Occipital Cortex, superior division",93,10.91,2.86,10.23,3.60,11.07,0
"Lateral Occipital Cortex, inferior division",32,14.37,2.36,13.96,4.44,14.36,0
Intracalcarine Cortex,8,,,,,,
Frontal Medial Cortex,16,7.17,3.27,7.13,3.31,6.88,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),10,8.69,2.20,7.96,2.81,9.18,0
Subcallosal Cortex,17,13.70,5.05,14.68,7.82,13.82,0
Paracingulate Gyrus,12,11.74,2.51,11.26,3.07,11.75,0
"Cingulate Gyrus, anterior division",32,12.19,7.73,8.69,14.55,12.32,51
"Cingulate Gyrus, posterior division",22,14.59,1.86,14.74,2.16,14.60,0
Precuneous Cortex,61,13.87,1.89,13.91,2.57,13.85,0
Cuneal Cortex,8,,,,,,
Frontal Orbital Cortex,40,19.14,3.72,17.99,7.59,19.15,0
"Parahippocampal Gyrus, anterior division",11,21.32,2.02,20.35,3.67,21.28,0
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,63,19.94,3.41,19.37,4.81,20.31,0
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",15,12.37,2.03,12.59,3.38,12.40,0
Temporal Occipital Fusiform Cortex,22,13.87,1.72,14.38,2.68,13.88,0
Occipital Fusiform Gyrus,3,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,17,16.24,2.75,16.55,4.60,16.37,0
Parietal Operculum Cortex,3,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,97,17.01,2.97,17.03,4.54,17.27,0
Left Cerebral White Matter,2086,15.40,6.79,14.71,8.92,14.70,61
Left Cerebral Cortex,1935,16.27,5.11,16.56,7.21,16.31,0
Left Lateral Ventricle,44,14.39,6.08,15.85,8.27,14.26,24
Left Thalamus,49,19.65,4.52,19.67,5.34,19.65,5
Left Caudate,26,16.36,3.40,15.95,5.46,16.44,0
Left Putamen,29,24.17,3.13,23.91,3.59,24.40,0
Left Pallidum,7,,,,,,
Brain-Stem,190,17.17,6.76,17.29,11.22,17.73,50
Left Hippocampus,13,20.92,2.44,19.84,3.35,20.93,0
Left Amygdala,4,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2070,12.59,5.53,12.09,6.87,11.46,54
Right Cerebral Cortex,2087,13.13,4.32,12.76,5.36,13.20,0
Right Lateral Ventricle,32,14.19,4.07,13.73,5.61,14.05,0
Right Thalamus,54,20.91,3.61,20.47,4.58,21.28,0
Right Caudate,26,15.58,2.17,15.67,2.72,15.58,0
Right Putamen,42,18.22,2.75,17.82,4.01,18.29,0
Right Pallidum,9,,,,,,
Right Hippocampus,19,16.18,1.34,16.20,1.14,16.19,0
Right Amygdala,5,,,,,,
Right Accumbens,2,,,,,,
